"Observation.ID","Observation.Date","Dolphin.ID"
19252,"2013-10-17","SAU"
19304,"2013-10-23","SAU"
19349,"2013-10-29","SAU"
19477,"2013-11-17","SAU"
19499,"2013-11-18","SAU"
19500,"2013-11-20","SAU"
19568,"2013-11-23","SAU"
19596,"2013-11-28","SAU"
19617,"2013-12-01","SAU"
19651,"2014-06-19","SAU"
19669,"2014-06-21","SAU"
19683,"2014-06-26","SAU"
19745,"2014-07-03","SAU"
19778,"2014-07-05","SAU"
19793,"2014-07-07","SAU"
19806,"2014-07-10","SAU"
19832,"2014-07-14","SAU"
19837,"2014-07-15","SAU"
19848,"2014-07-18","SAU"
19863,"2014-07-21","SAU"
19892,"2014-08-31","SAU"
19911,"2014-09-09","SAU"
19935,"2014-09-13","SAU"
19946,"2014-09-18","SAU"
19950,"2014-09-19","SAU"
19972,"2014-09-25","SAU"
19982,"2014-09-26","SAU"
20024,"2014-10-14","SAU"
20043,"2014-10-16","SAU"
20057,"2014-10-17","SAU"
20080,"2014-10-20","SAU"
20123,"2014-11-05","SAU"
20175,"2014-11-10","SAU"
20190,"2014-11-18","SAU"
20205,"2014-11-20","SAU"
20231,"2014-11-28","SAU"
20232,"2014-12-02","SAU"
20314,"2015-04-19","SAU"
20424,"2015-05-17","SAU"
20453,"2015-05-22","SAU"
20460,"2015-05-23","SAU"
20469,"2015-05-27","SAU"
20470,"2015-05-29","SAU"
20471,"2015-05-30","SAU"
20541,"2015-06-05","SAU"
20554,"2015-06-06","SAU"
20555,"2015-06-09","SAU"
20568,"2015-06-10","SAU"
20630,"2015-06-14","SAU"
20645,"2015-06-15","SAU"
20662,"2015-06-16","SAU"
20688,"2015-06-18","SAU"
20732,"2015-06-25","SAU"
20776,"2015-06-28","SAU"
20810,"2015-06-29","SAU"
20840,"2015-07-02","SAU"
20847,"2015-07-03","SAU"
20858,"2015-07-18","SAU"
20866,"2015-07-21","SAU"
20883,"2015-07-22","SAU"
20905,"2015-07-23","SAU"
20935,"2015-07-30","SAU"
20946,"2015-07-31","SAU"
20960,"2015-08-01","SAU"
20971,"2015-08-06","SAU"
20998,"2015-08-14","SAU"
21016,"2015-08-15","SAU"
21030,"2015-08-17","SAU"
21057,"2015-08-18","SAU"
21066,"2015-08-19","SAU"
21072,"2015-08-20","SAU"
21074,"2015-08-21","SAU"
21150,"2015-08-30","SAU"
21224,"2015-09-09","SAU"
21246,"2015-09-11","SAU"
21260,"2015-09-17","SAU"
21265,"2015-09-18","SAU"
21297,"2015-09-23","SAU"
21301,"2015-09-24","SAU"
21316,"2015-09-29","SAU"
21317,"2015-09-30","SAU"
21318,"2015-10-01","SAU"
21339,"2015-10-04","SAU"
21350,"2015-10-09","SAU"
21353,"2015-10-10","SAU"
21354,"2015-10-11","SAU"
21362,"2015-10-12","SAU"
21379,"2015-10-14","SAU"
21384,"2015-10-17","SAU"
21397,"2015-10-20","SAU"
21402,"2015-10-26","SAU"
21418,"2015-10-27","SAU"
21419,"2015-10-28","SAU"
21445,"2015-11-26","SAU"
21456,"2015-12-02","SAU"
21466,"2015-12-03","SAU"
21470,"2015-12-04","SAU"
21485,"2016-04-16","SAU"
21496,"2016-04-22","SAU"
21507,"2016-04-23","SAU"
21519,"2016-04-24","SAU"
21566,"2016-05-12","SAU"
21573,"2016-05-13","SAU"
21608,"2016-05-25","SAU"
21639,"2016-05-29","SAU"
21689,"2016-06-12","SAU"
21703,"2016-06-18","SAU"
21739,"2016-06-26","SAU"
21778,"2016-07-08","SAU"
21808,"2016-07-15","SAU"
21816,"2016-07-20","SAU"
21824,"2016-07-22","SAU"
21832,"2016-08-14","SAU"
21837,"2016-08-24","SAU"
21906,"2016-09-21","SAU"
21920,"2016-09-22","SAU"
22041,"2016-10-14","SAU"
22042,"2016-10-22","SAU"
22064,"2016-10-29","SAU"
22107,"2017-05-20","SAU"
22243,"2017-06-15","SAU"
22247,"2017-06-18","SAU"
22336,"2017-07-01","SAU"
22340,"2017-07-07","SAU"
22349,"2017-07-10","SAU"
22405,"2017-07-21","SAU"
22442,"2017-09-28","SAU"
22450,"2017-10-01","SAU"
22473,"2017-10-09","SAU"
22527,"2017-10-17","SAU"
22707,"2017-10-21","SAU"
22547,"2017-10-31","SAU"
26454,"2017-11-04","SAU"
22560,"2017-11-07","SAU"
22585,"2017-11-09","SAU"
22595,"2017-11-15","SAU"
22611,"2017-11-24","SAU"
22696,"2017-11-27","SAU"
22636,"2017-12-02","SAU"
22639,"2017-12-03","SAU"
22645,"2017-12-04","SAU"
22664,"2017-12-08","SAU"
22716,"2018-05-31","SAU"
22736,"2018-06-03","SAU"
24670,"2018-06-12","SAU"
24680,"2018-06-17","SAU"
24693,"2018-06-21","SAU"
24648,"2018-07-01","SAU"
24738,"2018-07-07","SAU"
24743,"2018-07-08","SAU"
24793,"2018-07-17","SAU"
24794,"2018-07-20","SAU"
24829,"2018-07-26","SAU"
25189,"2018-08-13","SAU"
25228,"2018-08-31","SAU"
25277,"2018-10-02","SAU"
25303,"2018-10-15","SAU"
25568,"2019-05-19","SAU"
25660,"2019-06-08","SAU"
25664,"2019-06-13","SAU"
25955,"2019-06-18","SAU"
25882,"2019-06-21","SAU"
25680,"2019-06-24","SAU"
26051,"2019-06-27","SAU"
26071,"2019-07-01","SAU"
26214,"2019-07-19","SAU"
26298,"2019-11-15","SAU"
26339,"2019-12-02","SAU"
26350,"2019-12-04","SAU"
26543,"2022-04-07","SAU"
26558,"2022-04-15","SAU"
26584,"2022-04-20","SAU"
26659,"2022-04-23","SAU"
26587,"2022-04-28","SAU"
26593,"2022-05-01","SAU"
26656,"2022-05-08","SAU"
26995,"2022-05-18","SAU"
26891,"2022-07-05","SAU"
26933,"2022-07-10","SAU"
27029,"2022-07-23","SAU"
27030,"2022-07-26","SAU"
27319,"2022-07-28","SAU"
27354,"2022-08-04","SAU"
27342,"2022-08-07","SAU"
27394,"2022-08-25","SAU"
27414,"2022-09-03","SAU"
27426,"2022-09-08","SAU"
27436,"2022-09-12","SAU"
27103,"2022-10-03","SAU"
27211,"2022-10-19","SAU"
27058,"2022-11-02","SAU"
27094,"2022-11-03","SAU"
27129,"2022-11-08","SAU"
27696,"2023-04-30","SAU"
27742,"2023-05-05","SAU"
27813,"2023-06-07","SAU"
28876,"2024-11-30","SAY"
12553,"2003-07-26","SBA"
17348,"2009-11-12","SBA"
19472,"2013-11-16","SBA"
21128,"2015-08-28","SBA"
21713,"2016-06-19","SBA"
26863,"2022-06-22","SBA"
8230,"1999-09-12","SBB"
10927,"2002-07-23","SBB"
12471,"2003-07-09","SBB"
15166,"2005-08-11","SBB"
15763,"2006-07-19","SBB"
18967,"2013-07-15","SBB"
20442,"2015-05-18","SBB"
21132,"2015-08-28","SBB"
21185,"2015-09-04","SBB"
26862,"2022-06-22","SBB"
27227,"2022-10-20","SBB"
28762,"2024-07-10","SBB"
8382,"1999-10-21","SBI"
16127,"2006-09-16","SBI"
18370,"2012-07-07","SBI"
7611,"1999-06-12","SBO"
7778,"1999-06-26","SBO"
8041,"1999-08-05","SBO"
8049,"1999-08-06","SBO"
8076,"1999-08-15","SBO"
8121,"1999-08-27","SBO"
8234,"1999-09-12","SBO"
8267,"1999-09-17","SBO"
8296,"1999-09-19","SBO"
8346,"1999-10-05","SBO"
8396,"1999-10-31","SBO"
8441,"1999-11-01","SBO"
8466,"2000-05-03","SBO"
8476,"2000-05-07","SBO"
8509,"2000-05-18","SBO"
8529,"2000-05-22","SBO"
8536,"2000-05-23","SBO"
8549,"2000-05-28","SBO"
8560,"2000-06-04","SBO"
8562,"2000-06-07","SBO"
8592,"2000-06-24","SBO"
8652,"2000-07-07","SBO"
8682,"2000-07-18","SBO"
8700,"2000-07-30","SBO"
8704,"2000-07-31","SBO"
8716,"2000-08-07","SBO"
8718,"2000-08-11","SBO"
8727,"2000-08-12","SBO"
8729,"2000-08-13","SBO"
8741,"2000-08-14","SBO"
8748,"2000-08-15","SBO"
8749,"2000-08-16","SBO"
8766,"2000-08-22","SBO"
8777,"2000-08-24","SBO"
8781,"2000-08-27","SBO"
8786,"2000-08-29","SBO"
8796,"2000-09-02","SBO"
8811,"2000-09-05","SBO"
8814,"2000-09-07","SBO"
8836,"2000-09-14","SBO"
8839,"2000-09-20","SBO"
8876,"2000-09-23","SBO"
8904,"2000-09-25","SBO"
8931,"2000-09-27","SBO"
8935,"2000-09-28","SBO"
8938,"2000-10-03","SBO"
9025,"2000-10-28","SBO"
9041,"2000-10-31","SBO"
9063,"2000-11-13","SBO"
9076,"2000-11-14","SBO"
9122,"2000-12-01","SBO"
28867,"2001-04-28","SBO"
9149,"2001-04-29","SBO"
9159,"2001-04-30","SBO"
9174,"2001-05-10","SBO"
9188,"2001-05-18","SBO"
9189,"2001-05-21","SBO"
9199,"2001-05-23","SBO"
9219,"2001-06-12","SBO"
9225,"2001-06-13","SBO"
9242,"2001-06-14","SBO"
9261,"2001-06-15","SBO"
9271,"2001-06-20","SBO"
9294,"2001-06-22","SBO"
9381,"2001-06-29","SBO"
9403,"2001-06-30","SBO"
9469,"2001-07-03","SBO"
9537,"2001-07-09","SBO"
9543,"2001-07-10","SBO"
9559,"2001-07-12","SBO"
9662,"2001-07-21","SBO"
9672,"2001-07-24","SBO"
9689,"2001-07-25","SBO"
9723,"2001-08-02","SBO"
9764,"2001-08-03","SBO"
9786,"2001-08-06","SBO"
9797,"2001-08-07","SBO"
9822,"2001-08-08","SBO"
9838,"2001-08-09","SBO"
9851,"2001-08-12","SBO"
9888,"2001-08-13","SBO"
9903,"2001-08-20","SBO"
10055,"2001-09-06","SBO"
10120,"2001-09-16","SBO"
10140,"2001-09-20","SBO"
10154,"2001-09-23","SBO"
10162,"2001-09-25","SBO"
10223,"2001-10-07","SBO"
10235,"2001-10-15","SBO"
10243,"2001-10-17","SBO"
10277,"2001-11-02","SBO"
10299,"2001-11-09","SBO"
10301,"2001-11-10","SBO"
10377,"2002-04-25","SBO"
10418,"2002-05-08","SBO"
10464,"2002-05-19","SBO"
10630,"2002-06-26","SBO"
10658,"2002-06-27","SBO"
10674,"2002-06-28","SBO"
10709,"2002-07-01","SBO"
10745,"2002-07-06","SBO"
10768,"2002-07-09","SBO"
10789,"2002-07-10","SBO"
10815,"2002-07-11","SBO"
10826,"2002-07-12","SBO"
10828,"2002-07-14","SBO"
10833,"2002-07-15","SBO"
10880,"2002-07-18","SBO"
11098,"2002-08-05","SBO"
11182,"2002-08-14","SBO"
11207,"2002-08-18","SBO"
11258,"2002-08-23","SBO"
11295,"2002-08-25","SBO"
11323,"2002-08-26","SBO"
11356,"2002-08-29","SBO"
11401,"2002-09-03","SBO"
11455,"2002-09-17","SBO"
11484,"2002-09-18","SBO"
11515,"2002-09-19","SBO"
11566,"2002-10-12","SBO"
11585,"2002-10-16","SBO"
11604,"2002-10-19","SBO"
11644,"2002-10-27","SBO"
11745,"2002-12-04","SBO"
11796,"2003-01-22","SBO"
11797,"2003-01-23","SBO"
11809,"2003-02-08","SBO"
11825,"2003-02-13","SBO"
11870,"2003-03-07","SBO"
11927,"2003-03-11","SBO"
11993,"2003-03-22","SBO"
12104,"2003-04-15","SBO"
12126,"2003-04-16","SBO"
12171,"2003-04-21","SBO"
12250,"2003-05-02","SBO"
12411,"2003-07-05","SBO"
12448,"2003-07-08","SBO"
12468,"2003-07-09","SBO"
12489,"2003-07-13","SBO"
12507,"2003-07-19","SBO"
12528,"2003-07-24","SBO"
12530,"2003-07-25","SBO"
12587,"2003-07-28","SBO"
12602,"2003-08-01","SBO"
12605,"2003-08-02","SBO"
12635,"2003-08-06","SBO"
12645,"2003-08-09","SBO"
12664,"2003-08-12","SBO"
12725,"2003-08-17","SBO"
12866,"2003-09-12","SBO"
12905,"2003-09-22","SBO"
12935,"2003-09-28","SBO"
12976,"2003-10-06","SBO"
12988,"2003-10-08","SBO"
13159,"2003-11-26","SBO"
13272,"2004-04-06","SBO"
13308,"2004-04-12","SBO"
13328,"2004-04-24","SBO"
13332,"2004-04-26","SBO"
13342,"2004-04-30","SBO"
13426,"2004-06-07","SBO"
13492,"2004-06-23","SBO"
13539,"2004-07-14","SBO"
13601,"2004-07-24","SBO"
13609,"2004-07-26","SBO"
13650,"2004-07-27","SBO"
13741,"2004-07-31","SBO"
13783,"2004-08-01","SBO"
13884,"2004-08-10","SBO"
13908,"2004-08-14","SBO"
13940,"2004-08-19","SBO"
14133,"2004-09-05","SBO"
14171,"2004-09-13","SBO"
14210,"2004-09-14","SBO"
14251,"2004-09-18","SBO"
14307,"2004-09-24","SBO"
14322,"2004-09-25","SBO"
14359,"2004-10-04","SBO"
14418,"2004-10-08","SBO"
14498,"2004-10-19","SBO"
14528,"2004-10-20","SBO"
14548,"2004-10-24","SBO"
14562,"2004-10-26","SBO"
14574,"2004-10-27","SBO"
14591,"2004-10-28","SBO"
14624,"2004-11-05","SBO"
14666,"2004-11-14","SBO"
14842,"2005-05-18","SBO"
14919,"2005-06-30","SBO"
15272,"2005-09-07","SBO"
15274,"2005-09-08","SBO"
15283,"2005-09-09","SBO"
15297,"2005-09-14","SBO"
15306,"2005-09-18","SBO"
15360,"2005-10-15","SBO"
15365,"2005-10-18","SBO"
15399,"2005-11-05","SBO"
15409,"2005-11-08","SBO"
15413,"2005-11-10","SBO"
15415,"2005-11-12","SBO"
15416,"2005-11-15","SBO"
15422,"2005-11-18","SBO"
15441,"2006-04-15","SBO"
15453,"2006-04-19","SBO"
15465,"2006-04-25","SBO"
15496,"2006-05-11","SBO"
15640,"2006-06-22","SBO"
15682,"2006-07-09","SBO"
15725,"2006-07-18","SBO"
15810,"2006-07-26","SBO"
15824,"2006-07-27","SBO"
15851,"2006-07-31","SBO"
15857,"2006-08-01","SBO"
15957,"2006-08-14","SBO"
15969,"2006-08-17","SBO"
15986,"2006-08-18","SBO"
16022,"2006-08-23","SBO"
16039,"2006-08-28","SBO"
16054,"2006-08-29","SBO"
16070,"2006-08-31","SBO"
16105,"2006-09-14","SBO"
16210,"2006-10-25","SBO"
16303,"2007-06-08","SBO"
16550,"2008-06-24","SBO"
2991,"1992-10-20","SCA"
3023,"1992-11-01","SCA"
3236,"1993-07-01","SCA"
4142,"1995-07-23","SCA"
4317,"1995-08-28","SCA"
4335,"1995-09-02","SCA"
4343,"1995-09-04","SCA"
4367,"1995-09-18","SCA"
4376,"1995-09-22","SCA"
4386,"1995-09-24","SCA"
4390,"1995-09-26","SCA"
4434,"1996-06-23","SCA"
4469,"1996-06-28","SCA"
4521,"1996-07-06","SCA"
4585,"1996-07-21","SCA"
4604,"1996-07-23","SCA"
4622,"1996-07-28","SCA"
4651,"1996-08-02","SCA"
4696,"1996-08-23","SCA"
4804,"1996-09-13","SCA"
4850,"1996-09-20","SCA"
4920,"1996-10-08","SCA"
5047,"1996-12-17","SCA"
5205,"1997-04-25","SCA"
5317,"1997-06-24","SCA"
5366,"1997-06-30","SCA"
5391,"1997-07-07","SCA"
5455,"1997-07-18","SCA"
5492,"1997-07-22","SCA"
5539,"1997-07-25","SCA"
5564,"1997-07-27","SCA"
5578,"1997-07-29","SCA"
5615,"1997-07-31","SCA"
5642,"1997-08-02","SCA"
5720,"1997-08-12","SCA"
5728,"1997-08-13","SCA"
6235,"1998-05-02","SCA"
6866,"1998-08-01","SCA"
7151,"1998-09-27","SCA"
7300,"1998-12-06","SCA"
8344,"1999-10-04","SCA"
8350,"1999-10-05","SCA"
8817,"2000-09-07","SCA"
9376,"2001-06-29","SCA"
9732,"2001-08-02","SCA"
10135,"2001-09-20","SCA"
10298,"2001-11-09","SCA"
10346,"2002-04-06","SCA"
10622,"2002-06-25","SCA"
10681,"2002-06-30","SCA"
10890,"2002-07-22","SCA"
11383,"2002-09-02","SCA"
11539,"2002-10-03","SCA"
11782,"2003-01-09","SCA"
12466,"2003-07-09","SCA"
12807,"2003-09-02","SCA"
12933,"2003-09-27","SCA"
12944,"2003-09-28","SCA"
13012,"2003-10-09","SCA"
13082,"2003-10-12","SCA"
13097,"2003-10-21","SCA"
13122,"2003-11-02","SCA"
13128,"2003-11-07","SCA"
14227,"2004-09-17","SCA"
14265,"2004-09-19","SCA"
14348,"2004-10-03","SCA"
15195,"2005-08-21","SCA"
15201,"2005-08-22","SCA"
15296,"2005-09-13","SCA"
15330,"2005-09-30","SCA"
15355,"2005-10-05","SCA"
15378,"2005-10-21","SCA"
15898,"2006-08-04","SCA"
15915,"2006-08-06","SCA"
15935,"2006-08-12","SCA"
15948,"2006-08-13","SCA"
15984,"2006-08-18","SCA"
16024,"2006-08-23","SCA"
16178,"2006-10-19","SCA"
16298,"2007-06-05","SCA"
16856,"2008-10-14","SCA"
16880,"2009-06-09","SCA"
17252,"2009-10-18","SCA"
17344,"2009-11-10","SCA"
17797,"2010-11-04","SCA"
17804,"2010-11-09","SCA"
17908,"2011-06-23","SCA"
18006,"2011-09-11","SCA"
18139,"2011-10-28","SCA"
18149,"2011-11-04","SCA"
18151,"2011-11-05","SCA"
18262,"2012-06-14","SCA"
18513,"2012-08-17","SCA"
18524,"2012-08-30","SCA"
18580,"2012-09-15","SCA"
18591,"2012-09-16","SCA"
18601,"2012-09-20","SCA"
18631,"2012-10-01","SCA"
18640,"2012-10-02","SCA"
18650,"2012-10-12","SCA"
19059,"2013-08-23","SCA"
19125,"2013-09-09","SCA"
19227,"2013-10-08","SCA"
19382,"2013-11-08","SCA"
19385,"2013-11-09","SCA"
20145,"2014-11-07","SCA"
20388,"2015-05-11","SCA"
20572,"2015-06-10","SCA"
20644,"2015-06-15","SCA"
21192,"2015-09-05","SCA"
21230,"2015-09-09","SCA"
21348,"2015-10-09","SCA"
22156,"2017-05-31","SCA"
26910,"2022-07-06","SCC"
27728,"2023-05-03","SCC"
27835,"2023-06-11","SCC"
28396,"2023-11-14","SCC"
28502,"2023-11-16","SCC"
28756,"2024-07-09","SCC"
28878,"2024-11-30","SCC"
1759,"1990-09-14","SCE"
1968,"1990-11-25","SCE"
3505,"1993-09-05","SCH"
4786,"1996-09-08","SCH"
4936,"1996-10-19","SCH"
5855,"1997-09-22","SCH"
5932,"1997-10-07","SCH"
5993,"1997-10-22","SCH"
6291,"1998-05-16","SCH"
6566,"1998-07-02","SCH"
6859,"1998-08-01","SCH"
6885,"1998-08-02","SCH"
7008,"1998-08-12","SCH"
7350,"1999-02-17","SCH"
7382,"1999-02-18","SCH"
7489,"1999-04-07","SCH"
7501,"1999-04-17","SCH"
7932,"1999-07-14","SCH"
9924,"2001-08-21","SCH"
9958,"2001-08-23","SCH"
10556,"2002-06-11","SCH"
10966,"2002-07-29","SCH"
11015,"2002-07-30","SCH"
11107,"2002-08-07","SCH"
11521,"2002-09-29","SCH"
11588,"2002-10-16","SCH"
11657,"2002-10-27","SCH"
12208,"2003-04-23","SCH"
12578,"2003-07-27","SCH"
12732,"2003-08-17","SCH"
12772,"2003-08-27","SCH"
12791,"2003-08-28","SCH"
13049,"2003-10-11","SCH"
13117,"2003-10-26","SCH"
13534,"2004-07-09","SCH"
13588,"2004-07-19","SCH"
13660,"2004-07-27","SCH"
13911,"2004-08-14","SCH"
14000,"2004-08-21","SCH"
14156,"2004-09-12","SCH"
14381,"2004-10-04","SCH"
14601,"2004-10-28","SCH"
14703,"2004-11-21","SCH"
14715,"2004-11-26","SCH"
14875,"2005-06-27","SCH"
14970,"2005-07-08","SCH"
15017,"2005-07-12","SCH"
15351,"2005-10-03","SCH"
15668,"2006-07-03","SCH"
16026,"2006-08-23","SCH"
16162,"2006-10-10","SCH"
17088,"2009-08-03","SCH"
17442,"2010-04-29","SCH"
17739,"2010-10-17","SCH"
17772,"2010-11-01","SCH"
18392,"2012-07-08","SCH"
18499,"2012-08-10","SCH"
18834,"2013-06-15","SCH"
19427,"2013-11-11","SCH"
19787,"2014-07-06","SCH"
20507,"2015-06-03","SCH"
19663,"2014-06-20","SCL"
5083,"1997-01-16","SCM"
5116,"1997-02-11","SCM"
5201,"1997-04-25","SCM"
5382,"1997-07-06","SCM"
5482,"1997-07-22","SCM"
5561,"1997-07-27","SCM"
5630,"1997-07-31","SCM"
5638,"1997-08-01","SCM"
6063,"1997-12-09","SCM"
6102,"1998-01-08","SCM"
6235,"1998-05-02","SCM"
8970,"2000-10-16","SCM"
9101,"2000-11-21","SCM"
9347,"2001-06-28","SCM"
9491,"2001-07-06","SCM"
9531,"2001-07-09","SCM"
9646,"2001-07-20","SCM"
9767,"2001-08-03","SCM"
10122,"2001-09-16","SCM"
10202,"2001-09-27","SCM"
10227,"2001-10-07","SCM"
10307,"2001-11-10","SCM"
10891,"2002-07-22","SCM"
11018,"2002-07-30","SCM"
11175,"2002-08-14","SCM"
11664,"2002-11-04","SCM"
12422,"2003-07-06","SCM"
12510,"2003-07-19","SCM"
12695,"2003-08-15","SCM"
12818,"2003-09-03","SCM"
12925,"2003-09-27","SCM"
12938,"2003-09-28","SCM"
12951,"2003-10-01","SCM"
13012,"2003-10-09","SCM"
13042,"2003-10-10","SCM"
13096,"2003-10-21","SCM"
13113,"2003-10-26","SCM"
14081,"2004-09-02","SCM"
14731,"2004-12-07","SCM"
15054,"2005-07-15","SCM"
15121,"2005-08-02","SCM"
15148,"2005-08-10","SCM"
15390,"2005-10-23","SCM"
15758,"2006-07-19","SCM"
15966,"2006-08-14","SCM"
15978,"2006-08-17","SCM"
16046,"2006-08-28","SCM"
16138,"2006-09-29","SCM"
16188,"2006-10-20","SCM"
16231,"2006-11-09","SCM"
16304,"2007-06-08","SCM"
16696,"2008-07-25","SCM"
17247,"2009-10-18","SCM"
18533,"2012-08-31","SCM"
18773,"2013-05-27","SCM"
19382,"2013-11-08","SCM"
19386,"2013-11-09","SCM"
20032,"2014-10-14","SCM"
20872,"2015-07-21","SCM"
22091,"2017-05-18","SCM"
22112,"2017-05-20","SCM"
22744,"2018-06-03","SCM"
24664,"2018-06-11","SCM"
24779,"2018-07-12","SCM"
25541,"2019-05-13","SCM"
26075,"2019-07-01","SCM"
25824,"2019-07-26","SCM"
25881,"2019-09-30","SCM"
25948,"2019-10-03","SCM"
26016,"2019-10-30","SCM"
26557,"2022-04-11","SCM"
26631,"2022-05-17","SCM"
26730,"2022-05-19","SCM"
26794,"2022-06-07","SCM"
26848,"2022-06-19","SCM"
26927,"2022-07-08","SCM"
27370,"2022-08-15","SCM"
27377,"2022-08-20","SCM"
27427,"2022-09-08","SCM"
27225,"2022-10-19","SCM"
27890,"2023-06-21","SCM"
27963,"2023-07-01","SCM"
27655,"2023-07-17","SCM"
28133,"2023-08-05","SCM"
28165,"2023-08-08","SCM"
28475,"2023-09-22","SCM"
28809,"2024-07-16","SCM"
28811,"2024-07-17","SCM"
28878,"2024-11-30","SCM"
4785,"1996-09-08","SCN"
4792,"1996-09-09","SCN"
10799,"2002-07-10","SCP"
12784,"2003-08-28","SCP"
14122,"2004-09-03","SCP"
14201,"2004-09-13","SCP"
15382,"2005-10-21","SCP"
16203,"2006-10-25","SCP"
53,"1985-06-22","SCR"
57,"1985-06-24","SCR"
77,"1985-06-30","SCR"
90,"1985-07-03","SCR"
95,"1985-07-05","SCR"
99,"1985-07-09","SCR"
103,"1985-07-10","SCR"
114,"1985-07-17","SCR"
117,"1985-07-18","SCR"
118,"1985-07-23","SCR"
122,"1985-07-24","SCR"
126,"1985-07-25","SCR"
155,"1985-08-12","SCR"
161,"1985-08-14","SCR"
169,"1985-08-15","SCR"
172,"1985-08-16","SCR"
190,"1985-08-22","SCR"
256,"1986-06-12","SCR"
274,"1986-06-15","SCR"
286,"1986-06-17","SCR"
298,"1986-06-22","SCR"
322,"1986-07-06","SCR"
337,"1986-07-11","SCR"
352,"1986-07-18","SCR"
380,"1986-08-04","SCR"
382,"1986-08-05","SCR"
390,"1986-08-06","SCR"
421,"1986-08-15","SCR"
433,"1986-08-17","SCR"
453,"1987-05-04","SCR"
455,"1987-05-06","SCR"
481,"1987-05-24","SCR"
482,"1987-05-27","SCR"
502,"1987-06-08","SCR"
612,"1987-09-13","SCR"
615,"1987-09-14","SCR"
643,"1987-10-01","SCR"
684,"1988-05-05","SCR"
688,"1988-05-10","SCR"
691,"1988-05-14","SCR"
694,"1988-05-15","SCR"
697,"1988-05-16","SCR"
702,"1988-05-19","SCR"
750,"1988-07-17","SCR"
761,"1988-07-21","SCR"
769,"1988-07-22","SCR"
783,"1988-07-31","SCR"
786,"1988-08-05","SCR"
802,"1988-08-08","SCR"
806,"1988-08-10","SCR"
816,"1988-08-13","SCR"
821,"1988-08-16","SCR"
826,"1988-08-19","SCR"
829,"1988-08-22","SCR"
854,"1988-09-19","SCR"
864,"1988-09-30","SCR"
932,"1988-12-07","SCR"
949,"1989-02-20","SCR"
964,"1989-03-17","SCR"
980,"1989-04-08","SCR"
1017,"1989-05-29","SCR"
1028,"1989-05-31","SCR"
1033,"1989-06-01","SCR"
1081,"1989-06-17","SCR"
1133,"1989-06-28","SCR"
1148,"1989-07-08","SCR"
1244,"1989-08-03","SCR"
1283,"1990-03-19","SCR"
1318,"1990-03-30","SCR"
1330,"1990-03-31","SCR"
1337,"1990-04-01","SCR"
1426,"1990-05-03","SCR"
1456,"1990-05-16","SCR"
1490,"1990-05-31","SCR"
1500,"1990-06-01","SCR"
1560,"1990-07-19","SCR"
1565,"1990-07-24","SCR"
1582,"1990-07-30","SCR"
1595,"1990-08-04","SCR"
1666,"1990-08-16","SCR"
1694,"1990-08-27","SCR"
1756,"1990-09-13","SCR"
1786,"1990-09-15","SCR"
1862,"1990-10-21","SCR"
1914,"1990-11-10","SCR"
2043,"1991-02-27","SCR"
2089,"1991-04-01","SCR"
2138,"1991-04-18","SCR"
2147,"1991-04-26","SCR"
2151,"1991-04-27","SCR"
2174,"1991-05-11","SCR"
2196,"1991-05-15","SCR"
2254,"1991-06-17","SCR"
2311,"1991-07-23","SCR"
2398,"1991-08-15","SCR"
2439,"1991-08-24","SCR"
2443,"1991-08-25","SCR"
2463,"1991-09-05","SCR"
2630,"1991-10-11","SCR"
2674,"1991-10-17","SCR"
2751,"1991-11-27","SCR"
2762,"1991-12-10","SCR"
2764,"1991-12-15","SCR"
2780,"1992-06-13","SCR"
2825,"1992-06-26","SCR"
2830,"1992-06-30","SCR"
28620,"1992-07-03","SCR"
2844,"1992-07-08","SCR"
2849,"1992-07-09","SCR"
2910,"1992-07-24","SCR"
2987,"1992-10-18","SCR"
3020,"1992-10-31","SCR"
3068,"1992-12-17","SCR"
3153,"1993-05-14","SCR"
3167,"1993-06-02","SCR"
3174,"1993-06-16","SCR"
3200,"1993-06-24","SCR"
3218,"1993-06-28","SCR"
3268,"1993-07-11","SCR"
3278,"1993-07-16","SCR"
3314,"1993-07-26","SCR"
3466,"1993-08-21","SCR"
3640,"1994-03-16","SCR"
3665,"1994-04-12","SCR"
3679,"1994-04-16","SCR"
3736,"1994-05-04","SCR"
14181,"2004-09-13","SCS"
17462,"2010-05-06","SCS"
18351,"2012-07-05","SCS"
18700,"2012-10-27","SCS"
19709,"2014-06-30","SCS"
4778,"1996-09-06","SCT"
5909,"1997-10-06","SCT"
9405,"2001-06-30","SCT"
10750,"2002-07-06","SCT"
11107,"2002-08-07","SCT"
11143,"2002-08-08","SCT"
11211,"2002-08-19","SCT"
11485,"2002-09-18","SCT"
12208,"2003-04-23","SCT"
12320,"2003-05-14","SCT"
12791,"2003-08-28","SCT"
13521,"2004-07-08","SCT"
13588,"2004-07-19","SCT"
13626,"2004-07-27","SCT"
13829,"2004-08-05","SCT"
13916,"2004-08-14","SCT"
14032,"2004-08-26","SCT"
14381,"2004-10-04","SCT"
14622,"2004-11-05","SCT"
14890,"2005-06-28","SCT"
14957,"2005-07-03","SCT"
15017,"2005-07-12","SCT"
15069,"2005-07-18","SCT"
15206,"2005-08-26","SCT"
15717,"2006-07-17","SCT"
