"ID1","ID2","weight","Dolphin.ID1","Dolphin.ID2","IDPair","DyadML","Closekin"
"HRS.juvenile","FRL.juvenile",0.0454545454545455,"HRS","FRL","FRL.HRS",0,"N"
"PIC.preg","FRL.lact",0.00420168067226891,"PIC","FRL","FRL.PIC",0,"N"
"FRL.juvenile","POL.juvenile",0.0930232558139535,"FRL","POL","FRL.POL",0.0714,"N"
"RHO.preg","FRL.lact",0.0217391304347826,"RHO","FRL","FRL.RHO",0,"N"
"FRL.juvenile","RIP.juvenile",0.027027027027027,"FRL","RIP","FRL.RIP",0,"N"
"SEM.juvenile","FRL.lact",0.125,"SEM","FRL","FRL.SEM",0.089,"N"
"SHC.juvenile","FRL.juvenile",0.00413223140495868,"SHC","FRL","FRL.SHC",0,"N"
"FRL.lact","SKF.lact",0.0169491525423729,"FRL","SKF","FRL.SKF",0,"N"
"FRL.lact","SOP.lact",0.0555555555555556,"FRL","SOP","FRL.SOP",0,"N"
"TAW.juvenile","FRL.cyc",0.04,"TAW","FRL","FRL.TAW",0.0035,"N"
"FRL.lact","TTM.cyc",0.0416666666666667,"FRL","TTM","FRL.TTM",0,"N"
"FRL.lact","TUF.preg",0.0476190476190476,"FRL","TUF","FRL.TUF",9e-04,"N"
"FRL.juvenile","TUK.preg",0.0476190476190476,"FRL","TUK","FRL.TUK",0.008,"N"
"TUN.preg","FRL.cyc",0.05,"TUN","FRL","FRL.TUN",0,"N"
"FRL.cyc","UVE.lact",0.0555555555555556,"FRL","UVE","FRL.UVE",0.0558,"N"
"FRL.juvenile","UVE.preg",0.0869565217391304,"FRL","UVE","FRL.UVE",0.0558,"N"
"WHL.cyc","FRL.juvenile",0.0416666666666667,"WHL","FRL","FRL.WHL",0,"N"
"FRL.lact","WIY.juvenile",0.0101010101010101,"FRL","WIY","FRL.WIY",0.0258,"N"
"WOF.lact","FRL.lact",0.0163934426229508,"WOF","FRL","FRL.WOF",0.0396,"N"
"FRL.lact","ZEP.preg",0.0192307692307692,"FRL","ZEP","FRL.ZEP",0.0064,"N"
"FSB.juvenile","GEK.juvenile",0.0178571428571429,"FSB","GEK","FSB.GEK",0,"N"
"FSB.juvenile","HFF.juvenile",0.00854700854700855,"FSB","HFF","FSB.HFF",0.0264,"N"
"FSB.juvenile","LYR.juvenile",0.025,"FSB","LYR","FSB.LYR",0,"N"
"MSC.lact","FSB.juvenile",0.0333333333333333,"MSC","FSB","FSB.MSC",0.0038,"N"
"NET.juvenile","FSB.juvenile",0.107142857142857,"NET","FSB","FSB.NET",0,"N"
"FSB.juvenile","OPY.juvenile",0.0147058823529412,"FSB","OPY","FSB.OPY",0.0075,"N"
"FSB.juvenile","PHA.lact",0.0277777777777778,"FSB","PHA","FSB.PHA",0.0068,"N"
"FSB.juvenile","TAW.lact",0.0208333333333333,"FSB","TAW","FSB.TAW",0,"N"
"TTM.juvenile","FSB.juvenile",0.015625,"TTM","FSB","FSB.TTM",0.0295,"N"
"TUF.juvenile","FSB.juvenile",0.012987012987013,"TUF","FSB","FSB.TUF",0.0087,"N"
"WHE.lact","FSB.juvenile",0.0625,"WHE","FSB","FSB.WHE",0.1785,"Y"
"FUF.juvenile","LIC.juvenile",0.00943396226415094,"FUF","LIC","FUF.LIC",0.0133,"N"
"FUF.juvenile","LIT.juvenile",0.202380952380952,"FUF","LIT","FUF.LIT",0.0156,"N"
"MOU.juvenile","FUF.juvenile",0.0105820105820106,"MOU","FUF","FUF.MOU",0.2127,"Y"
"SCA.preg","FUF.juvenile",0.0120481927710843,"SCA","FUF","FUF.SCA",0.0473,"N"
"TUK.juvenile","FUF.juvenile",0.0144927536231884,"TUK","FUF","FUF.TUK",0,"N"
"TUK.preg","FUF.juvenile",0.0111111111111111,"TUK","FUF","FUF.TUK",0,"N"
"GAB.preg","FUT.juvenile",0.00671140939597315,"GAB","FUT","FUT.GAB",7e-04,"N"
"FUT.lact","HFF.preg",0.0579710144927536,"FUT","HFF","FUT.HFF",0.091,"N"
"FUT.lact","HFF.lact",0.0963855421686747,"FUT","HFF","FUT.HFF",0.091,"N"
"HFF.juvenile","FUT.juvenile",0.0947368421052632,"HFF","FUT","FUT.HFF",0.091,"N"
"FUT.lact","JND.juvenile",0.0294117647058824,"FUT","JND","FUT.JND",0.1211,"N"
"FUT.juvenile","JUI.cyc",0.0062111801242236,"FUT","JUI","FUT.JUI",0.0266,"N"
"FUT.juvenile","KIY.preg",0.0129310344827586,"FUT","KIY","FUT.KIY",0.2045,"Y"
"FUT.juvenile","KIY.lact",0.0386740331491713,"FUT","KIY","FUT.KIY",0.2045,"Y"
"FUT.lact","KIY.preg",0.159663865546218,"FUT","KIY","FUT.KIY",0.2045,"Y"
"LEN.preg","FUT.juvenile",0.0365853658536585,"LEN","FUT","FUT.LEN",0.0191,"N"
"FUT.juvenile","MOU.cyc",0.0201342281879195,"FUT","MOU","FUT.MOU",0.0164,"N"
"NIR.preg","FUT.juvenile",0.00645161290322581,"NIR","FUT","FUT.NIR",0.0019,"N"
"FUT.lact","NOE.preg",0.0454545454545455,"FUT","NOE","FUT.NOE",0,"N"
"FUT.lact","NOE.cyc",0.0166666666666667,"FUT","NOE","FUT.NOE",0,"N"
"FUT.juvenile","NOE.juvenile",0.11046511627907,"FUT","NOE","FUT.NOE",0,"N"
"PEG.lact","FUT.juvenile",0.0217391304347826,"PEG","FUT","FUT.PEG",0.0016,"N"
"PIC.preg","FUT.juvenile",0.17351598173516,"PIC","FUT","FUT.PIC",0.4882,"Y"
"FUT.lact","PIC.preg",0.124223602484472,"FUT","PIC","FUT.PIC",0.4882,"Y"
"FUT.lact","RHO.preg",0.0298507462686567,"FUT","RHO","FUT.RHO",0.1454,"Y"
"RHO.lact","FUT.lact",0.038961038961039,"RHO","FUT","FUT.RHO",0.1454,"Y"
"FUT.juvenile","RHO.preg",0.0124223602484472,"FUT","RHO","FUT.RHO",0.1454,"Y"
"FUT.juvenile","RHO.lact",0.025,"FUT","RHO","FUT.RHO",0.1454,"Y"
"RKT.juvenile","FUT.juvenile",0.0645161290322581,"RKT","FUT","FUT.RKT",0.0884,"N"
"FUT.lact","RSO.lact",0.0338983050847458,"FUT","RSO","FUT.RSO",0.0193,"N"
"FUT.juvenile","RSO.preg",0.00684931506849315,"FUT","RSO","FUT.RSO",0.0193,"N"
"SHC.preg","FUT.juvenile",0.0201342281879195,"SHC","FUT","FUT.SHC",0,"N"
"FUT.juvenile","SHC.lact",0.012987012987013,"FUT","SHC","FUT.SHC",0,"N"
"SKF.lact","FUT.lact",0.0860215053763441,"SKF","FUT","FUT.SKF",0.0302,"N"
"SKF.preg","FUT.juvenile",0.0662650602409639,"SKF","FUT","FUT.SKF",0.0302,"N"
"SON.juvenile","FUT.juvenile",0.0220588235294118,"SON","FUT","FUT.SON",0.0129,"N"
"TTM.cyc","FUT.lact",0.0350877192982456,"TTM","FUT","FUT.TTM",0,"N"
"FUT.juvenile","TTM.juvenile",0.0235294117647059,"FUT","TTM","FUT.TTM",0,"N"
"TUF.preg","FUT.lact",0.107142857142857,"TUF","FUT","FUT.TUF",0.0096,"N"
"TUF.juvenile","FUT.juvenile",0.025974025974026,"TUF","FUT","FUT.TUF",0.0096,"N"
"FUT.juvenile","WHN.lact",0.00636942675159236,"FUT","WHN","FUT.WHN",0,"N"
"WHN.juvenile","FUT.juvenile",0.00689655172413793,"WHN","FUT","FUT.WHN",0,"N"
"WHO.lact","FUT.juvenile",0.00689655172413793,"WHO","FUT","FUT.WHO",0.0641,"N"
"WIY.juvenile","FUT.lact",0.104838709677419,"WIY","FUT","FUT.WIY",0.0762,"N"
"FUT.juvenile","WLV.lact",0.0136986301369863,"FUT","WLV","FUT.WLV",0,"N"
"FUT.lact","WLV.cyc",0.0178571428571429,"FUT","WLV","FUT.WLV",0,"N"
"WNG.lact","FUT.juvenile",0.00632911392405063,"WNG","FUT","FUT.WNG",0.0051,"N"
"WOF.lact","FUT.lact",0.072463768115942,"WOF","FUT","FUT.WOF",0,"N"
"FUT.juvenile","WOF.preg",0.0184049079754601,"FUT","WOF","FUT.WOF",0,"N"
"FUT.juvenile","ZEP.cyc",0.0547945205479452,"FUT","ZEP","FUT.ZEP",0.0708,"N"
"ZEP.preg","FUT.juvenile",0.0113636363636364,"ZEP","FUT","FUT.ZEP",0.0708,"N"
"FUT.juvenile","ZEP.lact",0.00666666666666667,"FUT","ZEP","FUT.ZEP",0.0708,"N"
"ZEP.preg","FUT.lact",0.0117647058823529,"ZEP","FUT","FUT.ZEP",0.0708,"N"
"ZIP.cyc","FUT.juvenile",0.0147058823529412,"ZIP","FUT","FUT.ZIP",0.0345,"N"
"GAB.juvenile","LIT.juvenile",0.0222222222222222,"GAB","LIT","GAB.LIT",0.0027,"N"
"NIR.preg","GAB.lact",0.0344827586206897,"NIR","GAB","GAB.NIR",0,"N"
"NOE.juvenile","GAB.preg",0.010752688172043,"NOE","GAB","GAB.NOE",0,"N"
"POL.juvenile","GAB.juvenile",0.0666666666666667,"POL","GAB","GAB.POL",0.066,"N"
"GAB.preg","POL.preg",0.0384615384615385,"GAB","POL","GAB.POL",0.066,"N"
"POL.lact","GAB.preg",0.0476190476190476,"POL","GAB","GAB.POL",0.066,"N"
"POL.lact","GAB.lact",0.166666666666667,"POL","GAB","GAB.POL",0.066,"N"
"RSO.preg","GAB.preg",0.0434782608695652,"RSO","GAB","GAB.RSO",0,"N"
"GAB.lact","SKF.lact",0.00854700854700855,"GAB","SKF","GAB.SKF",0,"N"
"GAB.preg","TAW.preg",0.04,"GAB","TAW","GAB.TAW",0.1034,"N"
"GAB.preg","TTM.juvenile",0.0166666666666667,"GAB","TTM","GAB.TTM",0.0754,"N"
"GAB.lact","TUK.preg",0.0217391304347826,"GAB","TUK","GAB.TUK",0.0039,"N"
"GAB.juvenile","TUK.cyc",0.0263157894736842,"GAB","TUK","GAB.TUK",0.0039,"N"
"GAB.preg","WLV.lact",0.0384615384615385,"GAB","WLV","GAB.WLV",0.0053,"N"
"WNG.juvenile","GAB.juvenile",0.025,"WNG","GAB","GAB.WNG",0.0036,"N"
"ZEP.cyc","GAB.preg",0.0303030303030303,"ZEP","GAB","GAB.ZEP",0,"N"
"ZIP.preg","GAB.lact",0.0175438596491228,"ZIP","GAB","GAB.ZIP",0,"N"
"GMP.lact","GEK.juvenile",0.0491803278688525,"GMP","GEK","GEK.GMP",0.2404,"Y"
"GEK.juvenile","GUA.juvenile",0.015625,"GEK","GUA","GEK.GUA",0,"N"
"GEK.juvenile","HFF.cyc",0.0181818181818182,"GEK","HFF","GEK.HFF",0,"N"
"HUB.juvenile","GEK.juvenile",0.0185185185185185,"HUB","GEK","GEK.HUB",0.0024,"N"
"GEK.juvenile","LOO.juvenile",0.0175438596491228,"GEK","LOO","GEK.LOO",0.0124,"N"
"LYR.juvenile","GEK.juvenile",0.0178571428571429,"LYR","GEK","GEK.LYR",0.0125,"N"
"NOE.juvenile","GEK.juvenile",0.0309278350515464,"NOE","GEK","GEK.NOE",0.0063,"N"
"OPY.juvenile","GEK.juvenile",0.0909090909090909,"OPY","GEK","GEK.OPY",0.0031,"N"
"PZL.cyc","GEK.juvenile",0.02,"PZL","GEK","GEK.PZL",0.0138,"N"
"GEK.juvenile","SON.juvenile",0.043956043956044,"GEK","SON","GEK.SON",0.0139,"N"
"TUF.juvenile","GEK.juvenile",0.133333333333333,"TUF","GEK","GEK.TUF",0,"N"
"VBE.preg","GEK.juvenile",0.05,"VBE","GEK","GEK.VBE",0.0178,"N"
"GEK.juvenile","VBE.cyc",0.0158730158730159,"GEK","VBE","GEK.VBE",0.0178,"N"
"GEK.juvenile","VBE.lact",0.0784313725490196,"GEK","VBE","GEK.VBE",0.0178,"N"
"GEK.juvenile","WOF.preg",0.0185185185185185,"GEK","WOF","GEK.WOF",0,"N"
"GMP.lact","HFF.juvenile",0.00769230769230769,"GMP","HFF","GMP.HFF",0,"N"
"HRS.juvenile","GMP.juvenile",0.0476190476190476,"HRS","GMP","GMP.HRS",0,"N"
"HRS.cyc","GMP.lact",0.0357142857142857,"HRS","GMP","GMP.HRS",0,"N"
"HUB.juvenile","GMP.preg",0.0238095238095238,"HUB","GMP","GMP.HUB",0,"N"
"GMP.juvenile","IND.juvenile",0.0263157894736842,"GMP","IND","GMP.IND",0.1054,"N"
"GMP.preg","JNI.preg",0.0357142857142857,"GMP","JNI","GMP.JNI",0,"N"
"KIT.cyc","GMP.juvenile",0.0153846153846154,"KIT","GMP","GMP.KIT",0,"N"
"KIY.juvenile","GMP.juvenile",0.00537634408602151,"KIY","GMP","GMP.KIY",0,"N"
"GMP.lact","LEN.cyc",0.037037037037037,"GMP","LEN","GMP.LEN",0.0037,"N"
"GMP.preg","LEN.juvenile",0.0144927536231884,"GMP","LEN","GMP.LEN",0.0037,"N"
"NET.cyc","GMP.preg",0.0666666666666667,"NET","GMP","GMP.NET",0,"N"
"GMP.lact","NET.juvenile",0.0294117647058824,"GMP","NET","GMP.NET",0,"N"
"OPY.cyc","GMP.preg",0.0263157894736842,"OPY","GMP","GMP.OPY",0,"N"
"GMP.juvenile","PHA.lact",0.0303030303030303,"GMP","PHA","GMP.PHA",0,"N"
"PHA.lact","GMP.preg",0.0612244897959184,"PHA","GMP","GMP.PHA",0,"N"
"RDC.juvenile","GMP.preg",0.024390243902439,"RDC","GMP","GMP.RDC",0,"N"
"GMP.juvenile","RIP.lact",0.0181818181818182,"GMP","RIP","GMP.RIP",0,"N"
"GMP.juvenile","RIP.cyc",0.0169491525423729,"GMP","RIP","GMP.RIP",0,"N"
"GMP.juvenile","RIP.juvenile",0.0408163265306122,"GMP","RIP","GMP.RIP",0,"N"
"RIP.preg","GMP.juvenile",0.0363636363636364,"RIP","GMP","GMP.RIP",0,"N"
"GMP.preg","RSH.lact",0.0294117647058824,"GMP","RSH","GMP.RSH",0,"N"
"GMP.preg","SCT.preg",0.0277777777777778,"GMP","SCT","GMP.SCT",0.0035,"N"
"SHC.juvenile","GMP.juvenile",0.00641025641025641,"SHC","GMP","GMP.SHC",0.0086,"N"
"GMP.juvenile","SKF.preg",0.00819672131147541,"GMP","SKF","GMP.SKF",0,"N"
"GMP.preg","SKF.lact",0.0075187969924812,"GMP","SKF","GMP.SKF",0,"N"
"TDL.preg","GMP.preg",0.0588235294117647,"TDL","GMP","GMP.TDL",0,"N"
"GMP.preg","TTM.preg",0.024390243902439,"GMP","TTM","GMP.TTM",0,"N"
"GMP.preg","TUL.preg",0.0256410256410256,"GMP","TUL","GMP.TUL",0,"N"
"GMP.lact","VBE.preg",0.0512820512820513,"GMP","VBE","GMP.VBE",0,"N"
"GMP.juvenile","VBE.juvenile",0.0581395348837209,"GMP","VBE","GMP.VBE",0,"N"
"GMP.lact","VBE.cyc",0.075,"GMP","VBE","GMP.VBE",0,"N"
"GMP.preg","VBE.cyc",0.0217391304347826,"GMP","VBE","GMP.VBE",0,"N"
"WHE.juvenile","GMP.juvenile",0.0476190476190476,"WHE","GMP","GMP.WHE",0,"N"
"WHN.juvenile","GMP.cyc",0.0263157894736842,"WHN","GMP","GMP.WHN",0,"N"
"GMP.preg","WOF.cyc",0.025,"GMP","WOF","GMP.WOF",0,"N"
"WOF.cyc","GMP.lact",0.0227272727272727,"WOF","GMP","GMP.WOF",0,"N"
"WOF.lact","GMP.preg",0.0144927536231884,"WOF","GMP","GMP.WOF",0,"N"
"WOP.juvenile","GMP.preg",0.0434782608695652,"WOP","GMP","GMP.WOP",0,"N"
"GMP.juvenile","ZEP.juvenile",0.0169491525423729,"GMP","ZEP","GMP.ZEP",0.0122,"N"
"GMP.juvenile","ZIP.preg",0.0136986301369863,"GMP","ZIP","GMP.ZIP",0.0295,"N"
"GOD.preg","MYS.juvenile",0.0588235294117647,"GOD","MYS","GOD.MYS",0.4915,"Y"
"GOD.cyc","SCT.cyc",0.0833333333333333,"GOD","SCT","GOD.SCT",0.0239,"N"
"SEQ.juvenile","GOD.preg",0.037037037037037,"SEQ","GOD","GOD.SEQ",0.0389,"N"
"GRG.juvenile","VBE.juvenile",0.032258064516129,"GRG","VBE","GRG.VBE",0,"N"
"WOF.juvenile","GRG.juvenile",0.0104166666666667,"WOF","GRG","GRG.WOF",0.0138,"N"
"HUB.juvenile","GUA.juvenile",0.04,"HUB","GUA","GUA.HUB",0.0825,"N"
"GUA.juvenile","JAH.juvenile",0.0232558139534884,"GUA","JAH","GUA.JAH",0.0104,"N"
"GUA.juvenile","NIR.cyc",0.0227272727272727,"GUA","NIR","GUA.NIR",0,"N"
"GUA.juvenile","OPY.juvenile",0.027027027027027,"GUA","OPY","GUA.OPY",0,"N"
"TUL.lact","GUA.juvenile",0.027027027027027,"TUL","GUA","GUA.TUL",0.0369,"N"
"IND.juvenile","GUM.preg",0.0192307692307692,"IND","GUM","GUM.IND",0.2476,"Y"
"JAS.juvenile","GUM.preg",0.0384615384615385,"JAS","GUM","GUM.JAS",0,"N"
"GUM.preg","KIT.juvenile",0.0161290322580645,"GUM","KIT","GUM.KIT",0,"N"
"VBE.juvenile","GUM.preg",0.0163934426229508,"VBE","GUM","GUM.VBE",0.0243,"N"
"HAT.juvenile","HRS.juvenile",0.125,"HAT","HRS","HAT.HRS",0.0153,"N"
"IND.juvenile","HAT.juvenile",0.02,"IND","HAT","HAT.IND",0,"N"
"NUM.lact","HAT.juvenile",0.024390243902439,"NUM","HAT","HAT.NUM",0.0115,"N"
"HAT.juvenile","PHA.lact",0.0408163265306122,"HAT","PHA","HAT.PHA",0,"N"
"RIP.juvenile","HAT.juvenile",0.0344827586206897,"RIP","HAT","HAT.RIP",0.0113,"N"
"RIP.cyc","HAT.juvenile",0.0227272727272727,"RIP","HAT","HAT.RIP",0.0113,"N"
"SUM.juvenile","HAT.juvenile",0.024390243902439,"SUM","HAT","HAT.SUM",0.0351,"N"
"HAT.juvenile","TAM.preg",0.0294117647058824,"HAT","TAM","HAT.TAM",0.018,"N"
"HAT.juvenile","VBE.juvenile",0.0161290322580645,"HAT","VBE","HAT.VBE",0,"N"
"HFF.juvenile","HBB.preg",0.00862068965517241,"HFF","HBB","HBB.HFF",0,"N"
"HBB.lact","HFF.juvenile",0.00869565217391304,"HBB","HFF","HBB.HFF",0,"N"
"KIT.cyc","HBB.preg",0.0303030303030303,"KIT","HBB","HBB.KIT",0.0047,"N"
"KIY.preg","HBB.preg",0.0123456790123457,"KIY","HBB","HBB.KIY",0,"N"
"HBB.preg","LEN.juvenile",0.0172413793103448,"HBB","LEN","HBB.LEN",0,"N"
"LEN.juvenile","HBB.lact",0.0175438596491228,"LEN","HBB","HBB.LEN",0,"N"
"HBB.preg","RIP.preg",0.0625,"HBB","RIP","HBB.RIP",0,"N"
"SKF.preg","HBB.preg",0.025,"SKF","HBB","HBB.SKF",0,"N"
"TAF.preg","HBB.preg",0.0476190476190476,"TAF","HBB","HBB.TAF",0.0068,"N"
"TAM.preg","HBB.preg",0.0588235294117647,"TAM","HBB","HBB.TAM",0.0498,"N"
"ZEP.juvenile","HBB.preg",0.0175438596491228,"ZEP","HBB","HBB.ZEP",0,"N"
"ZIP.lact","HBB.preg",0.0317460317460317,"ZIP","HBB","HBB.ZIP",0,"N"
"JND.juvenile","HFF.lact",0.0212765957446809,"JND","HFF","HFF.JND",0.091,"N"
"HFF.juvenile","JUI.preg",0.0142857142857143,"HFF","JUI","HFF.JUI",0.0341,"N"
"JUI.juvenile","HFF.juvenile",0.00840336134453781,"JUI","HFF","HFF.JUI",0.0341,"N"
"HFF.juvenile","JUI.cyc",0.00746268656716418,"HFF","JUI","HFF.JUI",0.0341,"N"
"HFF.lact","JUI.cyc",0.0140845070422535,"HFF","JUI","HFF.JUI",0.0341,"N"
"JUI.preg","HFF.cyc",0.0204081632653061,"JUI","HFF","HFF.JUI",0.0341,"N"
"HFF.juvenile","JUM.lact",0.00862068965517241,"HFF","JUM","HFF.JUM",0,"N"
"KIY.lact","HFF.juvenile",0.00588235294117647,"KIY","HFF","HFF.KIY",0.2534,"Y"
"KIY.preg","HFF.juvenile",0.0192307692307692,"KIY","HFF","HFF.KIY",0.2534,"Y"
"KIY.preg","HFF.cyc",0.0272727272727273,"KIY","HFF","HFF.KIY",0.2534,"Y"
"HFF.lact","KIY.preg",0.0220588235294118,"HFF","KIY","HFF.KIY",0.2534,"Y"
"HFF.preg","KIY.preg",0.0158730158730159,"HFF","KIY","HFF.KIY",0.2534,"Y"
"HFF.lact","LEN.preg",0.0454545454545455,"HFF","LEN","HFF.LEN",0.1511,"Y"
"HFF.juvenile","LEN.juvenile",0.064,"HFF","LEN","HFF.LEN",0.1511,"Y"
"HFF.juvenile","LEN.preg",0.113636363636364,"HFF","LEN","HFF.LEN",0.1511,"Y"
"HFF.juvenile","LEN.cyc",0.0422535211267606,"HFF","LEN","HFF.LEN",0.1511,"Y"
"HFF.preg","LEN.cyc",0.0384615384615385,"HFF","LEN","HFF.LEN",0.1511,"Y"
"MOU.cyc","HFF.juvenile",0.0476190476190476,"MOU","HFF","HFF.MOU",0,"N"
"NIR.preg","HFF.juvenile",0.0078740157480315,"NIR","HFF","HFF.NIR",0.0056,"N"
"NIR.preg","HFF.lact",0.0142857142857143,"NIR","HFF","HFF.NIR",0.0056,"N"
"HFF.lact","NOE.cyc",0.015625,"HFF","NOE","HFF.NOE",0,"N"
"NOE.preg","HFF.lact",0.112903225806452,"NOE","HFF","HFF.NOE",0,"N"
"NOE.juvenile","HFF.juvenile",0.0214285714285714,"NOE","HFF","HFF.NOE",0,"N"
"HFF.cyc","NOE.juvenile",0.0105263157894737,"HFF","NOE","HFF.NOE",0,"N"
"PDR.preg","HFF.lact",0.0188679245283019,"PDR","HFF","HFF.PDR",0,"N"
"PEG.lact","HFF.juvenile",0.0285714285714286,"PEG","HFF","HFF.PEG",0,"N"
"PHX.juvenile","HFF.lact",0.0163934426229508,"PHX","HFF","HFF.PHX",0.0025,"N"
"PIC.preg","HFF.juvenile",0.0281124497991968,"PIC","HFF","HFF.PIC",0.1957,"Y"
"PIC.preg","HFF.lact",0.0145631067961165,"PIC","HFF","HFF.PIC",0.1957,"Y"
"HFF.cyc","PIC.preg",0.00574712643678161,"HFF","PIC","HFF.PIC",0.1957,"Y"
"PIC.preg","HFF.preg",0.0108695652173913,"PIC","HFF","HFF.PIC",0.1957,"Y"
"RHO.lact","HFF.juvenile",0.0072463768115942,"RHO","HFF","HFF.RHO",0.2786,"Y"
"HFF.juvenile","RHO.preg",0.0142857142857143,"HFF","RHO","HFF.RHO",0.2786,"Y"
"RHO.cyc","HFF.juvenile",0.00709219858156028,"RHO","HFF","HFF.RHO",0.2786,"Y"
"HFF.lact","RHO.preg",0.0238095238095238,"HFF","RHO","HFF.RHO",0.2786,"Y"
"RHO.cyc","HFF.preg",0.0833333333333333,"RHO","HFF","HFF.RHO",0.2786,"Y"
"RHO.lact","HFF.lact",0.012987012987013,"RHO","HFF","HFF.RHO",0.2786,"Y"
"HFF.preg","RKT.juvenile",0.0701754385964912,"HFF","RKT","HFF.RKT",0.2079,"Y"
"RKT.juvenile","HFF.cyc",0.0384615384615385,"RKT","HFF","HFF.RKT",0.2079,"Y"
"RSO.lact","HFF.lact",0.0166666666666667,"RSO","HFF","HFF.RSO",0,"N"
"HFF.juvenile","SHC.lact",0.031496062992126,"HFF","SHC","HFF.SHC",0.0054,"N"
"HFF.juvenile","SKF.preg",0.134328358208955,"HFF","SKF","HFF.SKF",0.5113,"Y"
"SKF.lact","HFF.juvenile",0.0208333333333333,"SKF","HFF","HFF.SKF",0.5113,"Y"
"HFF.preg","SKF.lact",0.0380952380952381,"HFF","SKF","HFF.SKF",0.5113,"Y"
"HFF.lact","SKF.lact",0.162162162162162,"HFF","SKF","HFF.SKF",0.5113,"Y"
"SON.juvenile","HFF.preg",0.0253164556962025,"SON","HFF","HFF.SON",0,"N"
"HFF.juvenile","SON.juvenile",0.0105263157894737,"HFF","SON","HFF.SON",0,"N"
"HFF.cyc","SON.juvenile",0.0434782608695652,"HFF","SON","HFF.SON",0,"N"
"TOG.lact","HFF.lact",0.0178571428571429,"TOG","HFF","HFF.TOG",0,"N"
"TTM.cyc","HFF.preg",0.0277777777777778,"TTM","HFF","HFF.TTM",0,"N"
"HFF.lact","TTM.cyc",0.0166666666666667,"HFF","TTM","HFF.TTM",0,"N"
"TTM.preg","HFF.lact",0.0158730158730159,"TTM","HFF","HFF.TTM",0,"N"
"HFF.juvenile","TTM.juvenile",0.0294117647058824,"HFF","TTM","HFF.TTM",0,"N"
"TTM.preg","HFF.cyc",0.0333333333333333,"TTM","HFF","HFF.TTM",0,"N"
"TUF.juvenile","HFF.juvenile",0.0275229357798165,"TUF","HFF","HFF.TUF",0.2965,"Y"
"HFF.preg","TUF.juvenile",0.0365853658536585,"HFF","TUF","HFF.TUF",0.2965,"Y"
"HFF.preg","TUF.preg",0.0882352941176471,"HFF","TUF","HFF.TUF",0.2965,"Y"
"HFF.lact","TUF.preg",0.032258064516129,"HFF","TUF","HFF.TUF",0.2965,"Y"
"TUF.juvenile","HFF.cyc",0.04,"TUF","HFF","HFF.TUF",0.2965,"Y"
"VBE.cyc","HFF.lact",0.0144927536231884,"VBE","HFF","HFF.VBE",0,"N"
"HFF.juvenile","VBE.cyc",0.0075187969924812,"HFF","VBE","HFF.VBE",0,"N"
"WHN.juvenile","HFF.juvenile",0.0163934426229508,"WHN","HFF","HFF.WHN",0,"N"
"HFF.cyc","WHO.cyc",0.0416666666666667,"HFF","WHO","HFF.WHO",0.0064,"N"
"WHZ.juvenile","HFF.lact",0.0151515151515152,"WHZ","HFF","HFF.WHZ",0,"N"
"WIY.juvenile","HFF.cyc",0.0510204081632653,"WIY","HFF","HFF.WIY",0.1285,"Y"
"HFF.preg","WIY.juvenile",0.0285714285714286,"HFF","WIY","HFF.WIY",0.1285,"Y"
"WIY.juvenile","HFF.lact",0.0298507462686567,"WIY","HFF","HFF.WIY",0.1285,"Y"
"HFF.juvenile","WLV.lact",0.00833333333333333,"HFF","WLV","HFF.WLV",0.003,"N"
"HFF.lact","WLV.preg",0.0344827586206897,"HFF","WLV","HFF.WLV",0.003,"N"
"HFF.lact","WOF.lact",0.0327868852459016,"HFF","WOF","HFF.WOF",0.0862,"N"
"WOF.preg","HFF.cyc",0.235294117647059,"WOF","HFF","HFF.WOF",0.0862,"N"
"WOF.lact","HFF.preg",0.0547945205479452,"WOF","HFF","HFF.WOF",0.0862,"N"
"WOF.preg","HFF.juvenile",0.053030303030303,"WOF","HFF","HFF.WOF",0.0862,"N"
"WOF.cyc","HFF.preg",0.15,"WOF","HFF","HFF.WOF",0.0862,"N"
"WOF.lact","HFF.juvenile",0.0896551724137931,"WOF","HFF","HFF.WOF",0.0862,"N"
"HFF.juvenile","ZEP.cyc",0.0909090909090909,"HFF","ZEP","HFF.ZEP",0.0402,"N"
"ZEP.preg","HFF.lact",0.0759493670886076,"ZEP","HFF","HFF.ZEP",0.0402,"N"
"ZEP.juvenile","HFF.juvenile",0.0175438596491228,"ZEP","HFF","HFF.ZEP",0.0402,"N"
"ZIP.cyc","HFF.juvenile",0.0431034482758621,"ZIP","HFF","HFF.ZIP",0.0782,"N"
"ZIP.lact","HFF.juvenile",0.0170940170940171,"ZIP","HFF","HFF.ZIP",0.0782,"N"
"HNK.cyc","JMY.juvenile",0.0227272727272727,"HNK","JMY","HNK.JMY",0.0032,"N"
"HNK.cyc","NUM.juvenile",0.05,"HNK","NUM","HNK.NUM",0.2333,"Y"
"HNK.juvenile","NUM.juvenile",0.0666666666666667,"HNK","NUM","HNK.NUM",0.2333,"Y"
"HNK.juvenile","PIC.juvenile",0.00344827586206897,"HNK","PIC","HNK.PIC",0,"N"
"HNK.cyc","TAM.preg",0.0476190476190476,"HNK","TAM","HNK.TAM",0.0634,"N"
