"Dolphin1","Dolphin2","IDPair","DyadML","Closekin"
"GAN","MEO","GAN.MEO",NA,"N"
"GAN","MER","GAN.MER",NA,"N"
"GAN","MIN","GAN.MIN",NA,"N"
"GAN","MIS","GAN.MIS",NA,"N"
"GAN","MNG","GAN.MNG",NA,"N"
"GAN","MNM","GAN.MNM",NA,"N"
"GAN","MNV","GAN.MNV",NA,"N"
"GAN","MOO","GAN.MOO",NA,"N"
"GAN","MOU","GAN.MOU",NA,"N"
"GAN","MOZ","GAN.MOZ",NA,"N"
"GAN","MRA","GAN.MRA",NA,"N"
"GAN","MSC","GAN.MSC",NA,"N"
"GAN","MTS","GAN.MTS",NA,"N"
"GAN","MUN","GAN.MUN",NA,"N"
"GAN","MUR","GAN.MUR",NA,"N"
"GAN","MYS","GAN.MYS",NA,"N"
"GAN","NET","GAN.NET",NA,"N"
"GAN","NEV","GAN.NEV",NA,"N"
"GAN","NIB","GAN.NIB",NA,"N"
"GAN","NIC","GAN.NIC",NA,"N"
"GAN","NIP","GAN.NIP",NA,"N"
"GAN","NIR","GAN.NIR",NA,"N"
"GAN","NIT","GAN.NIT",NA,"N"
"GAN","NOE","GAN.NOE",NA,"N"
"GAN","NOO","GAN.NOO",NA,"N"
"GAN","NUD","GAN.NUD",NA,"N"
"GAN","NUM","GAN.NUM",NA,"N"
"GAN","OLI","GAN.OLI",NA,"N"
"GAN","OMA","GAN.OMA",NA,"N"
"GAN","OPY","GAN.OPY",NA,"N"
"GAN","OSI","GAN.OSI",NA,"N"
"GAN","PDR","GAN.PDR",NA,"N"
"GAN","PDT","GAN.PDT",NA,"N"
"GAN","PDX","GAN.PDX",NA,"N"
"GAN","PEG","GAN.PEG",NA,"N"
"GAN","PGP","GAN.PGP",NA,"N"
"GAN","PHA","GAN.PHA",NA,"N"
"GAN","PHO","GAN.PHO",NA,"N"
"GAN","PHX","GAN.PHX",NA,"N"
"GAN","PIC","GAN.PIC",NA,"N"
"GAN","PIL","GAN.PIL",NA,"N"
"GAN","PIX","GAN.PIX",NA,"N"
"GAN","PKA","GAN.PKA",NA,"N"
"GAN","PNF","GAN.PNF",NA,"N"
"GAN","POK","GAN.POK",NA,"N"
"GAN","POL","GAN.POL",NA,"N"
"GAN","POS","GAN.POS",NA,"N"
"GAN","PRN","GAN.PRN",NA,"N"
"GAN","PRS","GAN.PRS",NA,"N"
"GAN","PSI","GAN.PSI",NA,"N"
"GAN","PSU","GAN.PSU",NA,"N"
"GAN","PTE","GAN.PTE",NA,"N"
"GAN","PUC","GAN.PUC",NA,"N"
"GAN","PWE","GAN.PWE",NA,"N"
"GAN","PZL","GAN.PZL",NA,"N"
"GAN","PZZ","GAN.PZZ",NA,"N"
"GAN","QUI","GAN.QUI",NA,"N"
"GAN","QUO","GAN.QUO",NA,"N"
"GAN","RAP","GAN.RAP",NA,"N"
"GAN","RAZ","GAN.RAZ",NA,"N"
"GAN","RBD","GAN.RBD",NA,"N"
"GAN","RDC","GAN.RDC",NA,"N"
"GAN","REG","GAN.REG",NA,"N"
"GAN","REN","GAN.REN",NA,"N"
"GAN","REP","GAN.REP",NA,"N"
"GAN","RHO","GAN.RHO",NA,"N"
"GAN","RHY","GAN.RHY",NA,"N"
"GAN","RIP","GAN.RIP",NA,"N"
"GAN","RKS","GAN.RKS",NA,"N"
"GAN","RKT","GAN.RKT",NA,"N"
"GAN","RLF","GAN.RLF",NA,"N"
"GAN","RPC","GAN.RPC",NA,"N"
"GAN","RSH","GAN.RSH",NA,"N"
"GAN","RSO","GAN.RSO",NA,"N"
"GAN","RUF","GAN.RUF",NA,"N"
"GAN","SAS","GAN.SAS",NA,"N"
"GAN","SCA","GAN.SCA",NA,"N"
"GAN","SCH","GAN.SCH",NA,"N"
"GAN","SCR","GAN.SCR",NA,"N"
"GAN","SCT","GAN.SCT",NA,"N"
"GAN","SCU","GAN.SCU",NA,"N"
"GAN","SEM","GAN.SEM",NA,"N"
"GAN","SEQ","GAN.SEQ",NA,"N"
"GAN","SER","GAN.SER",NA,"N"
"GAN","SGG","GAN.SGG",NA,"N"
"GAN","SHB","GAN.SHB",NA,"N"
"GAN","SHC","GAN.SHC",NA,"N"
"GAN","SHO","GAN.SHO",NA,"N"
"GAN","SKF","GAN.SKF",NA,"N"
"GAN","SKR","GAN.SKR",NA,"N"
"GAN","SKW","GAN.SKW",NA,"N"
"GAN","SLI","GAN.SLI",NA,"N"
"GAN","SLT","GAN.SLT",NA,"N"
"GAN","SLV","GAN.SLV",NA,"N"
"GAN","SMB","GAN.SMB",NA,"N"
"GAN","SNW","GAN.SNW",NA,"N"
"GAN","SOG","GAN.SOG",NA,"N"
"GAN","SON","GAN.SON",NA,"N"
"GAN","SOP","GAN.SOP",NA,"N"
"GAN","SPE","GAN.SPE",NA,"N"
"GAN","SPO","GAN.SPO",NA,"N"
"GAN","SQE","GAN.SQE",NA,"N"
"GAN","SQL","GAN.SQL",NA,"N"
"GAN","SQU","GAN.SQU",NA,"N"
"GAN","STV","GAN.STV",NA,"N"
"GAN","SUM","GAN.SUM",NA,"N"
"GAN","SUP","GAN.SUP",NA,"N"
"GAN","SUR","GAN.SUR",NA,"N"
"GAN","SVD","GAN.SVD",NA,"N"
"GAN","SYM","GAN.SYM",NA,"N"
"GAN","TAB","GAN.TAB",NA,"N"
"GAN","TAF","GAN.TAF",NA,"N"
"GAN","TAL","GAN.TAL",NA,"N"
"GAN","TAM","GAN.TAM",NA,"N"
"GAN","TAT","GAN.TAT",NA,"N"
"GAN","TAW","GAN.TAW",NA,"N"
"GAN","TBA","GAN.TBA",NA,"N"
"GAN","TDL","GAN.TDL",NA,"N"
"GAN","TDM","GAN.TDM",NA,"N"
"GAN","TDO","GAN.TDO",NA,"N"
"GAN","THU","GAN.THU",NA,"N"
"GAN","TIP","GAN.TIP",NA,"N"
"GAN","TOG","GAN.TOG",NA,"N"
"GAN","TON","GAN.TON",NA,"N"
"GAN","TOR","GAN.TOR",NA,"N"
"GAN","TRE","GAN.TRE",NA,"N"
"GAN","TRY","GAN.TRY",NA,"N"
"GAN","TST","GAN.TST",NA,"N"
"GAN","TTM","GAN.TTM",NA,"N"
"GAN","TUF","GAN.TUF",NA,"N"
"GAN","TUK","GAN.TUK",NA,"N"
"GAN","TUL","GAN.TUL",NA,"N"
"GAN","TUN","GAN.TUN",NA,"N"
"GAN","TUX","GAN.TUX",NA,"N"
"GAN","TWE","GAN.TWE",NA,"N"
"GAN","TWO","GAN.TWO",NA,"N"
"GAN","UHF","GAN.UHF",NA,"N"
"GAN","URP","GAN.URP",NA,"N"
"GAN","URS","GAN.URS",NA,"N"
"GAN","UVE","GAN.UVE",NA,"N"
"GAN","VAM","GAN.VAM",NA,"N"
"GAN","VBE","GAN.VBE",NA,"N"
"GAN","VEC","GAN.VEC",NA,"N"
"GAN","VEG","GAN.VEG",NA,"N"
"GAN","VEN","GAN.VEN",NA,"N"
"GAN","VLT","GAN.VLT",NA,"N"
"GAN","WAC","GAN.WAC",NA,"N"
"GAN","WAN","GAN.WAN",NA,"N"
"GAN","WED","GAN.WED",NA,"N"
"GAN","WEE","GAN.WEE",NA,"N"
"GAN","WES","GAN.WES",NA,"N"
"GAN","WHE","GAN.WHE",NA,"N"
"GAN","WHL","GAN.WHL",NA,"N"
"GAN","WHN","GAN.WHN",NA,"N"
"GAN","WHO","GAN.WHO",NA,"N"
"GAN","WHT","GAN.WHT",NA,"N"
"GAN","WHZ","GAN.WHZ",NA,"N"
"GAN","WIF","GAN.WIF",NA,"N"
"GAN","WIY","GAN.WIY",NA,"N"
"GAN","WLB","GAN.WLB",NA,"N"
"GAN","WLV","GAN.WLV",NA,"N"
"GAN","WNG","GAN.WNG",NA,"N"
"GAN","WOF","GAN.WOF",NA,"N"
"GAN","WOM","GAN.WOM",NA,"N"
"GAN","WON","GAN.WON",NA,"N"
"GAN","WOP","GAN.WOP",NA,"N"
"GAN","WPY","GAN.WPY",NA,"N"
"GAN","WYL","GAN.WYL",NA,"N"
"GAN","YAD","GAN.YAD",NA,"N"
"GAN","YAN","GAN.YAN",NA,"N"
"GAN","YIN","GAN.YIN",NA,"N"
"GAN","YOG","GAN.YOG",NA,"N"
"GAN","ZAG","GAN.ZAG",NA,"N"
"GAN","ZEP","GAN.ZEP",NA,"N"
"GAN","ZIG","GAN.ZIG",NA,"N"
"GAN","ZIP","GAN.ZIP",NA,"N"
"GAN","ZOE","GAN.ZOE",NA,"N"
"GEK","GHA","GEK.GHA",NA,"N"
"GEK","GMP","GEK.GMP",0.2404,"Y"
"GEK","GNO","GEK.GNO",NA,"N"
"GEK","GOB","GEK.GOB",NA,"N"
"GEK","GOD","GEK.GOD",0.0283,"N"
"GEK","GOO","GEK.GOO",NA,"N"
"GEK","GRF","GEK.GRF",0,"N"
"GEK","GRG","GEK.GRG",0.0089,"N"
"GEK","GRV","GEK.GRV",0,"N"
"GEK","GTL","GEK.GTL",NA,"N"
"GEK","GUA","GEK.GUA",0,"N"
"GEK","GUM","GEK.GUM",0.4588,"Y"
"GEK","HAB","GEK.HAB",0.005,"N"
"GEK","HAL","GEK.HAL",NA,"N"
"GEK","HAM","GEK.HAM",NA,"N"
"GEK","HAT","GEK.HAT",0.0173,"N"
"GEK","HBB","GEK.HBB",0.0107,"N"
"GEK","HEA","GEK.HEA",NA,"N"
"GEK","HFF","GEK.HFF",0,"N"
"GEK","HIC","GEK.HIC",NA,"N"
"GEK","HLL","GEK.HLL",NA,"N"
"GEK","HNK","GEK.HNK",0,"N"
"GEK","HOH","GEK.HOH",NA,"N"
"GEK","HOL","GEK.HOL",NA,"N"
"GEK","HOW","GEK.HOW",0.002,"N"
"GEK","HPP","GEK.HPP",NA,"N"
"GEK","HRA","GEK.HRA",NA,"N"
"GEK","HRS","GEK.HRS",0,"N"
"GEK","HUB","GEK.HUB",0.0024,"N"
"GEK","HUL","GEK.HUL",NA,"N"
"GEK","HYM","GEK.HYM",NA,"N"
"GEK","HYR","GEK.HYR",NA,"N"
"GEK","IBL","GEK.IBL",0.0334,"N"
"GEK","IBX","GEK.IBX",0,"N"
"GEK","IND","GEK.IND",0.1275,"Y"
"GEK","ITG","GEK.ITG",0.0012,"N"
"GEK","JAB","GEK.JAB",NA,"N"
"GEK","JAC","GEK.JAC",0,"N"
"GEK","JAG","GEK.JAG",NA,"N"
"GEK","JAH","GEK.JAH",0.0256,"N"
"GEK","JAS","GEK.JAS",0,"N"
"GEK","JCR","GEK.JCR",NA,"N"
"GEK","JEL","GEK.JEL",NA,"N"
"GEK","JFR","GEK.JFR",NA,"N"
"GEK","JIT","GEK.JIT",NA,"N"
"GEK","JMC","GEK.JMC",NA,"N"
"GEK","JMY","GEK.JMY",3e-04,"N"
"GEK","JND","GEK.JND",0,"N"
"GEK","JNG","GEK.JNG",NA,"N"
"GEK","JNI","GEK.JNI",0.0282,"N"
"GEK","JOK","GEK.JOK",NA,"N"
"GEK","JOL","GEK.JOL",NA,"N"
"GEK","JOY","GEK.JOY",NA,"N"
"GEK","JUI","GEK.JUI",0,"N"
"GEK","JUM","GEK.JUM",0,"N"
"GEK","KEA","GEK.KEA",NA,"N"
"GEK","KES","GEK.KES",NA,"N"
"GEK","KIT","GEK.KIT",0.0115,"N"
"GEK","KIY","GEK.KIY",0,"N"
"GEK","KNG","GEK.KNG",0.0169,"N"
"GEK","KOA","GEK.KOA",0.0013,"N"
"GEK","KST","GEK.KST",NA,"N"
"GEK","KWA","GEK.KWA",NA,"N"
"GEK","KWI","GEK.KWI",NA,"N"
"GEK","KYD","GEK.KYD",NA,"N"
"GEK","LAD","GEK.LAD",NA,"N"
"GEK","LAS","GEK.LAS",0.0063,"N"
"GEK","LAU","GEK.LAU",NA,"N"
"GEK","LDO","GEK.LDO",0.012,"N"
"GEK","LEN","GEK.LEN",0,"N"
"GEK","LEV","GEK.LEV",0.0086,"N"
"GEK","LIC","GEK.LIC",0,"N"
"GEK","LIF","GEK.LIF",0.0076,"N"
"GEK","LIT","GEK.LIT",0.0209,"N"
"GEK","LLA","GEK.LLA",0,"N"
"GEK","LLO","GEK.LLO",NA,"N"
"GEK","LNS","GEK.LNS",NA,"N"
"GEK","LOO","GEK.LOO",0.0124,"N"
"GEK","LYR","GEK.LYR",0.0125,"N"
"GEK","MDC","GEK.MDC",NA,"N"
"GEK","MDH","GEK.MDH",0,"N"
"GEK","MEO","GEK.MEO",0,"N"
"GEK","MER","GEK.MER",NA,"N"
"GEK","MIN","GEK.MIN",NA,"N"
"GEK","MIS","GEK.MIS",0.0253,"N"
"GEK","MNG","GEK.MNG",0,"N"
"GEK","MNM","GEK.MNM",NA,"N"
"GEK","MNV","GEK.MNV",0.0129,"N"
"GEK","MOO","GEK.MOO",NA,"N"
"GEK","MOU","GEK.MOU",0,"N"
"GEK","MOZ","GEK.MOZ",NA,"N"
"GEK","MRA","GEK.MRA",NA,"N"
"GEK","MSC","GEK.MSC",0.0151,"N"
"GEK","MTS","GEK.MTS",NA,"N"
"GEK","MUN","GEK.MUN",NA,"N"
"GEK","MUR","GEK.MUR",NA,"N"
"GEK","MYS","GEK.MYS",0.0231,"N"
"GEK","NET","GEK.NET",0,"N"
"GEK","NEV","GEK.NEV",NA,"N"
"GEK","NIB","GEK.NIB",NA,"N"
"GEK","NIC","GEK.NIC",0,"N"
"GEK","NIP","GEK.NIP",NA,"N"
"GEK","NIR","GEK.NIR",0,"N"
"GEK","NIT","GEK.NIT",NA,"N"
"GEK","NOE","GEK.NOE",0.0063,"N"
"GEK","NOO","GEK.NOO",NA,"N"
"GEK","NUD","GEK.NUD",NA,"N"
"GEK","NUM","GEK.NUM",0,"N"
"GEK","OLI","GEK.OLI",0.006,"N"
"GEK","OMA","GEK.OMA",0,"N"
"GEK","OPY","GEK.OPY",0.0031,"N"
"GEK","OSI","GEK.OSI",NA,"N"
"GEK","PDR","GEK.PDR",0.0315,"N"
"GEK","PDT","GEK.PDT",0,"N"
"GEK","PDX","GEK.PDX",NA,"N"
"GEK","PEG","GEK.PEG",0.0144,"N"
"GEK","PGP","GEK.PGP",NA,"N"
"GEK","PHA","GEK.PHA",0,"N"
"GEK","PHO","GEK.PHO",NA,"N"
"GEK","PHX","GEK.PHX",0.0066,"N"
"GEK","PIC","GEK.PIC",0,"N"
"GEK","PIL","GEK.PIL",NA,"N"
"GEK","PIX","GEK.PIX",NA,"N"
"GEK","PKA","GEK.PKA",NA,"N"
"GEK","PNF","GEK.PNF",NA,"N"
"GEK","POK","GEK.POK",NA,"N"
"GEK","POL","GEK.POL",0,"N"
"GEK","POS","GEK.POS",NA,"N"
"GEK","PRN","GEK.PRN",0,"N"
"GEK","PRS","GEK.PRS",NA,"N"
"GEK","PSI","GEK.PSI",0.0034,"N"
"GEK","PSU","GEK.PSU",NA,"N"
"GEK","PTE","GEK.PTE",NA,"N"
"GEK","PUC","GEK.PUC",0,"N"
"GEK","PWE","GEK.PWE",0.036,"N"
"GEK","PZL","GEK.PZL",0.0138,"N"
"GEK","PZZ","GEK.PZZ",0.0401,"N"
"GEK","QUI","GEK.QUI",NA,"N"
"GEK","QUO","GEK.QUO",NA,"N"
"GEK","RAP","GEK.RAP",NA,"N"
"GEK","RAZ","GEK.RAZ",NA,"N"
"GEK","RBD","GEK.RBD",0.002,"N"
"GEK","RDC","GEK.RDC",6e-04,"N"
"GEK","REG","GEK.REG",0.0195,"N"
"GEK","REN","GEK.REN",NA,"N"
"GEK","REP","GEK.REP",NA,"N"
"GEK","RHO","GEK.RHO",0,"N"
"GEK","RHY","GEK.RHY",NA,"N"
"GEK","RIP","GEK.RIP",0,"N"
"GEK","RKS","GEK.RKS",0,"N"
"GEK","RKT","GEK.RKT",0.0048,"N"
"GEK","RLF","GEK.RLF",0.002,"N"
"GEK","RPC","GEK.RPC",0,"N"
"GEK","RSH","GEK.RSH",0,"N"
"GEK","RSO","GEK.RSO",0,"N"
"GEK","RUF","GEK.RUF",NA,"N"
"GEK","SAS","GEK.SAS",NA,"N"
"GEK","SCA","GEK.SCA",0,"N"
"GEK","SCH","GEK.SCH",NA,"N"
"GEK","SCR","GEK.SCR",NA,"N"
"GEK","SCT","GEK.SCT",0,"N"
"GEK","SCU","GEK.SCU",NA,"N"
"GEK","SEM","GEK.SEM",0,"N"
"GEK","SEQ","GEK.SEQ",0.0178,"N"
"GEK","SER","GEK.SER",NA,"N"
"GEK","SGG","GEK.SGG",NA,"N"
"GEK","SHB","GEK.SHB",0.0058,"N"
"GEK","SHC","GEK.SHC",0,"N"
"GEK","SHO","GEK.SHO",NA,"N"
"GEK","SKF","GEK.SKF",0,"N"
"GEK","SKR","GEK.SKR",NA,"N"
"GEK","SKW","GEK.SKW",NA,"N"
"GEK","SLI","GEK.SLI",NA,"N"
"GEK","SLT","GEK.SLT",NA,"N"
"GEK","SLV","GEK.SLV",NA,"N"
"GEK","SMB","GEK.SMB",NA,"N"
"GEK","SNW","GEK.SNW",NA,"N"
"GEK","SOG","GEK.SOG",0.0198,"N"
"GEK","SON","GEK.SON",0.0139,"N"
"GEK","SOP","GEK.SOP",0.0045,"N"
"GEK","SPE","GEK.SPE",0.1436,"Y"
"GEK","SPO","GEK.SPO",NA,"N"
"GEK","SQE","GEK.SQE",0.004,"N"
"GEK","SQL","GEK.SQL",NA,"N"
"GEK","SQU","GEK.SQU",NA,"N"
"GEK","STV","GEK.STV",0.0081,"N"
"GEK","SUM","GEK.SUM",0.0175,"N"
"GEK","SUP","GEK.SUP",0.0039,"N"
"GEK","SUR","GEK.SUR",0.0026,"N"
"GEK","SVD","GEK.SVD",0,"N"
"GEK","SYM","GEK.SYM",NA,"N"
"GEK","TAB","GEK.TAB",NA,"N"
"GEK","TAF","GEK.TAF",0.0101,"N"
"GEK","TAL","GEK.TAL",0,"N"
"GEK","TAM","GEK.TAM",0.0133,"N"
"GEK","TAT","GEK.TAT",NA,"N"
"GEK","TAW","GEK.TAW",0.0194,"N"
"GEK","TBA","GEK.TBA",NA,"N"
"GEK","TDL","GEK.TDL",0,"N"
"GEK","TDM","GEK.TDM",NA,"N"
"GEK","TDO","GEK.TDO",2e-04,"N"
"GEK","THU","GEK.THU",NA,"N"
"GEK","TIP","GEK.TIP",NA,"N"
"GEK","TOG","GEK.TOG",0,"N"
"GEK","TON","GEK.TON",NA,"N"
"GEK","TOR","GEK.TOR",0,"N"
"GEK","TRE","GEK.TRE",NA,"N"
"GEK","TRY","GEK.TRY",NA,"N"
"GEK","TST","GEK.TST",0,"N"
"GEK","TTM","GEK.TTM",0,"N"
"GEK","TUF","GEK.TUF",0,"N"
"GEK","TUK","GEK.TUK",0,"N"
"GEK","TUL","GEK.TUL",0.0089,"N"
"GEK","TUN","GEK.TUN",0,"N"
"GEK","TUX","GEK.TUX",0,"N"
"GEK","TWE","GEK.TWE",NA,"N"
"GEK","TWO","GEK.TWO",NA,"N"
"GEK","UHF","GEK.UHF",NA,"N"
"GEK","URP","GEK.URP",NA,"N"
"GEK","URS","GEK.URS",NA,"N"
"GEK","UVE","GEK.UVE",0,"N"
"GEK","VAM","GEK.VAM",NA,"N"
"GEK","VBE","GEK.VBE",0.0178,"N"
"GEK","VEC","GEK.VEC",NA,"N"
"GEK","VEG","GEK.VEG",NA,"N"
"GEK","VEN","GEK.VEN",NA,"N"
"GEK","VLT","GEK.VLT",0,"N"
"GEK","WAC","GEK.WAC",0,"N"
"GEK","WAN","GEK.WAN",NA,"N"
"GEK","WED","GEK.WED",NA,"N"
"GEK","WEE","GEK.WEE",NA,"N"
"GEK","WES","GEK.WES",0,"N"
"GEK","WHE","GEK.WHE",0,"N"
"GEK","WHL","GEK.WHL",0.0069,"N"
"GEK","WHN","GEK.WHN",0.0099,"N"
"GEK","WHO","GEK.WHO",0.0054,"N"
"GEK","WHT","GEK.WHT",0,"N"
"GEK","WHZ","GEK.WHZ",0.0095,"N"
"GEK","WIF","GEK.WIF",NA,"N"
"GEK","WIY","GEK.WIY",0,"N"
"GEK","WLB","GEK.WLB",NA,"N"
"GEK","WLV","GEK.WLV",0.0028,"N"
"GEK","WNG","GEK.WNG",0.012,"N"
"GEK","WOF","GEK.WOF",0,"N"
"GEK","WOM","GEK.WOM",NA,"N"
"GEK","WON","GEK.WON",0.0146,"N"
"GEK","WOP","GEK.WOP",0.002,"N"
"GEK","WPY","GEK.WPY",0,"N"
"GEK","WYL","GEK.WYL",NA,"N"
"GEK","YAD","GEK.YAD",NA,"N"
"GEK","YAN","GEK.YAN",NA,"N"
"GEK","YIN","GEK.YIN",NA,"N"
"GEK","YOG","GEK.YOG",NA,"N"
"GEK","ZAG","GEK.ZAG",NA,"N"
"GEK","ZEP","GEK.ZEP",0,"N"
"GEK","ZIG","GEK.ZIG",NA,"N"
"GEK","ZIP","GEK.ZIP",0,"N"
"GEK","ZOE","GEK.ZOE",NA,"N"
"GHA","GMP","GHA.GMP",NA,"N"
"GHA","GNO","GHA.GNO",NA,"N"
"GHA","GOB","GHA.GOB",NA,"N"
"GHA","GOD","GHA.GOD",NA,"N"
"GHA","GOO","GHA.GOO",NA,"N"
"GHA","GRF","GHA.GRF",NA,"N"
"GHA","GRG","GHA.GRG",NA,"N"
"GHA","GRV","GHA.GRV",NA,"N"
"GHA","GTL","GHA.GTL",NA,"N"
"GHA","GUA","GHA.GUA",NA,"N"
"GHA","GUM","GHA.GUM",NA,"N"
"GHA","HAB","GHA.HAB",NA,"N"
"GHA","HAL","GHA.HAL",NA,"N"
"GHA","HAM","GHA.HAM",NA,"N"
"GHA","HAT","GHA.HAT",NA,"N"
"GHA","HBB","GHA.HBB",NA,"N"
"GHA","HEA","GHA.HEA",NA,"N"
"GHA","HFF","GHA.HFF",NA,"N"
"GHA","HIC","GHA.HIC",NA,"N"
"GHA","HLL","GHA.HLL",NA,"N"
"GHA","HNK","GHA.HNK",NA,"N"
"GHA","HOH","GHA.HOH",NA,"N"
"GHA","HOL","GHA.HOL",NA,"N"
"GHA","HOW","GHA.HOW",NA,"N"
"GHA","HPP","GHA.HPP",NA,"N"
"GHA","HRA","GHA.HRA",NA,"N"
"GHA","HRS","GHA.HRS",NA,"N"
"GHA","HUB","GHA.HUB",NA,"N"
"GHA","HUL","GHA.HUL",NA,"N"
"GHA","HYM","GHA.HYM",NA,"N"
"GHA","HYR","GHA.HYR",NA,"N"
"GHA","IBL","GHA.IBL",NA,"N"
"GHA","IBX","GHA.IBX",NA,"N"
"GHA","IND","GHA.IND",NA,"N"
"GHA","ITG","GHA.ITG",NA,"N"
"GHA","JAB","GHA.JAB",NA,"N"
"GHA","JAC","GHA.JAC",NA,"N"
"GHA","JAG","GHA.JAG",NA,"N"
"GHA","JAH","GHA.JAH",NA,"N"
"GHA","JAS","GHA.JAS",NA,"N"
"GHA","JCR","GHA.JCR",NA,"N"
"GHA","JEL","GHA.JEL",NA,"N"
"GHA","JFR","GHA.JFR",NA,"N"
"GHA","JIT","GHA.JIT",NA,"N"
"GHA","JMC","GHA.JMC",NA,"N"
"GHA","JMY","GHA.JMY",NA,"N"
"GHA","JND","GHA.JND",NA,"N"
"GHA","JNG","GHA.JNG",NA,"N"
"GHA","JNI","GHA.JNI",NA,"N"
"GHA","JOK","GHA.JOK",NA,"N"
"GHA","JOL","GHA.JOL",NA,"N"
"GHA","JOY","GHA.JOY",NA,"N"
"GHA","JUI","GHA.JUI",NA,"N"
"GHA","JUM","GHA.JUM",NA,"N"
"GHA","KEA","GHA.KEA",NA,"N"
"GHA","KES","GHA.KES",NA,"N"
"GHA","KIT","GHA.KIT",NA,"N"
"GHA","KIY","GHA.KIY",NA,"N"
"GHA","KNG","GHA.KNG",NA,"N"
"GHA","KOA","GHA.KOA",NA,"N"
"GHA","KST","GHA.KST",NA,"N"
"GHA","KWA","GHA.KWA",NA,"N"
"GHA","KWI","GHA.KWI",NA,"N"
"GHA","KYD","GHA.KYD",NA,"N"
"GHA","LAD","GHA.LAD",NA,"N"
"GHA","LAS","GHA.LAS",NA,"N"
"GHA","LAU","GHA.LAU",NA,"N"
"GHA","LDO","GHA.LDO",NA,"N"
"GHA","LEN","GHA.LEN",NA,"N"
"GHA","LEV","GHA.LEV",NA,"N"
"GHA","LIC","GHA.LIC",NA,"N"
"GHA","LIF","GHA.LIF",NA,"N"
"GHA","LIT","GHA.LIT",NA,"N"
"GHA","LLA","GHA.LLA",NA,"N"
"GHA","LLO","GHA.LLO",NA,"N"
"GHA","LNS","GHA.LNS",NA,"N"
"GHA","LOO","GHA.LOO",NA,"N"
"GHA","LYR","GHA.LYR",NA,"N"
"GHA","MDC","GHA.MDC",NA,"N"
"GHA","MDH","GHA.MDH",NA,"N"
"GHA","MEO","GHA.MEO",NA,"N"
"GHA","MER","GHA.MER",NA,"N"
"GHA","MIN","GHA.MIN",NA,"N"
"GHA","MIS","GHA.MIS",NA,"N"
"GHA","MNG","GHA.MNG",NA,"N"
"GHA","MNM","GHA.MNM",NA,"N"
"GHA","MNV","GHA.MNV",NA,"N"
"GHA","MOO","GHA.MOO",NA,"N"
"GHA","MOU","GHA.MOU",NA,"N"
"GHA","MOZ","GHA.MOZ",NA,"N"
"GHA","MRA","GHA.MRA",NA,"N"
"GHA","MSC","GHA.MSC",NA,"N"
"GHA","MTS","GHA.MTS",NA,"N"
"GHA","MUN","GHA.MUN",NA,"N"
"GHA","MUR","GHA.MUR",NA,"N"
"GHA","MYS","GHA.MYS",NA,"N"
"GHA","NET","GHA.NET",NA,"N"
"GHA","NEV","GHA.NEV",NA,"N"
"GHA","NIB","GHA.NIB",NA,"N"
"GHA","NIC","GHA.NIC",NA,"N"
"GHA","NIP","GHA.NIP",NA,"N"
"GHA","NIR","GHA.NIR",NA,"N"
"GHA","NIT","GHA.NIT",NA,"N"
"GHA","NOE","GHA.NOE",NA,"N"
"GHA","NOO","GHA.NOO",NA,"N"
"GHA","NUD","GHA.NUD",NA,"N"
"GHA","NUM","GHA.NUM",NA,"N"
"GHA","OLI","GHA.OLI",NA,"N"
"GHA","OMA","GHA.OMA",NA,"N"
"GHA","OPY","GHA.OPY",NA,"N"
"GHA","OSI","GHA.OSI",NA,"N"
"GHA","PDR","GHA.PDR",NA,"N"
"GHA","PDT","GHA.PDT",NA,"N"
"GHA","PDX","GHA.PDX",NA,"N"
"GHA","PEG","GHA.PEG",NA,"N"
"GHA","PGP","GHA.PGP",NA,"N"
"GHA","PHA","GHA.PHA",NA,"N"
"GHA","PHO","GHA.PHO",NA,"N"
"GHA","PHX","GHA.PHX",NA,"N"
"GHA","PIC","GHA.PIC",NA,"N"
"GHA","PIL","GHA.PIL",NA,"N"
"GHA","PIX","GHA.PIX",NA,"N"
"GHA","PKA","GHA.PKA",NA,"N"
"GHA","PNF","GHA.PNF",NA,"N"
"GHA","POK","GHA.POK",NA,"N"
"GHA","POL","GHA.POL",NA,"N"
"GHA","POS","GHA.POS",NA,"N"
"GHA","PRN","GHA.PRN",NA,"N"
"GHA","PRS","GHA.PRS",NA,"N"
"GHA","PSI","GHA.PSI",NA,"N"
"GHA","PSU","GHA.PSU",NA,"N"
"GHA","PTE","GHA.PTE",NA,"N"
"GHA","PUC","GHA.PUC",NA,"N"
"GHA","PWE","GHA.PWE",NA,"N"
"GHA","PZL","GHA.PZL",NA,"N"
"GHA","PZZ","GHA.PZZ",NA,"N"
"GHA","QUI","GHA.QUI",NA,"N"
"GHA","QUO","GHA.QUO",NA,"N"
"GHA","RAP","GHA.RAP",NA,"N"
"GHA","RAZ","GHA.RAZ",NA,"N"
"GHA","RBD","GHA.RBD",NA,"N"
"GHA","RDC","GHA.RDC",NA,"N"
"GHA","REG","GHA.REG",NA,"N"
"GHA","REN","GHA.REN",NA,"N"
"GHA","REP","GHA.REP",NA,"N"
"GHA","RHO","GHA.RHO",NA,"N"
