"Dolphin.ID","Observation.Date","Observation.ID","AgeClass","ReproCat","Combined.ID","ReproSightings","Repro.ID","Age.ID"
"TIP",1994-06-07,3808,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1994-06-23,3844,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1994-07-09,3893,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1995-07-22,4127,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1995-07-23,4145,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1995-07-26,4157,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1995-08-04,4184,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1995-08-10,4220,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1995-08-11,4226,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1995-08-12,4239,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1995-08-15,4267,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1995-08-23,4299,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1995-09-01,4321,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1995-09-02,4329,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1995-09-23,4381,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1996-06-25,4457,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1996-06-30,4490,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1996-07-03,4506,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1996-07-23,4607,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1996-08-03,4655,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1996-08-23,4696,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1996-08-24,4704,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1996-09-03,4766,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1996-09-13,4809,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1996-09-17,4824,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1996-09-20,4852,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1996-11-03,4987,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1996-12-18,5056,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1997-01-16,5081,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1997-03-03,5142,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1997-04-25,5202,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1997-05-02,5229,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TIP",1998-01-08,6098,"adult","unknown","TIP.unknown.adult",33,"TIP.unknown","TIP.adult"
"TOG",2012-10-29,18706,"adult","unknown","TOG.unknown.adult",12,"TOG.unknown","TOG.adult"
"TOG",2013-06-07,18795,"adult","unknown","TOG.unknown.adult",12,"TOG.unknown","TOG.adult"
"TOG",2013-06-08,18799,"adult","unknown","TOG.unknown.adult",12,"TOG.unknown","TOG.adult"
"TOG",2013-10-08,19221,"adult","unknown","TOG.unknown.adult",12,"TOG.unknown","TOG.adult"
"TOG",2013-11-23,19560,"adult","unknown","TOG.unknown.adult",12,"TOG.unknown","TOG.adult"
"TOG",2015-04-27,20342,"adult","unknown","TOG.unknown.adult",12,"TOG.unknown","TOG.adult"
"TOG",2016-06-02,21660,"adult","unknown","TOG.unknown.adult",12,"TOG.unknown","TOG.adult"
"TOG",2017-06-01,22179,"adult","unknown","TOG.unknown.adult",12,"TOG.unknown","TOG.adult"
"TOG",2018-09-21,25262,"adult","unknown","TOG.unknown.adult",12,"TOG.unknown","TOG.adult"
"TOG",2019-07-18,25764,"adult","unknown","TOG.unknown.adult",12,"TOG.unknown","TOG.adult"
"TOG",2019-11-16,26310,"adult","unknown","TOG.unknown.adult",12,"TOG.unknown","TOG.adult"
"TOG",2022-11-23,27259,"adult","lact","TOG.lact.adult",9,"TOG.lact","TOG.adult"
"TOG",2023-05-03,27725,"adult","lact","TOG.lact.adult",9,"TOG.lact","TOG.adult"
"TOG",2023-05-17,27781,"adult","lact","TOG.lact.adult",9,"TOG.lact","TOG.adult"
"TOG",2023-07-06,28083,"adult","lact","TOG.lact.adult",9,"TOG.lact","TOG.adult"
"TOG",2023-07-11,27974,"adult","lact","TOG.lact.adult",9,"TOG.lact","TOG.adult"
"TOG",2023-08-27,28539,"adult","lact","TOG.lact.adult",9,"TOG.lact","TOG.adult"
"TOG",2023-11-16,28502,"adult","lact","TOG.lact.adult",9,"TOG.lact","TOG.adult"
"TOG",2024-06-03,28670,"adult","lact","TOG.lact.adult",9,"TOG.lact","TOG.adult"
"TOG",2024-07-10,28765,"adult","lact","TOG.lact.adult",9,"TOG.lact","TOG.adult"
"TOG",2024-11-30,28876,"adult","unknown","TOG.unknown.adult",12,"TOG.unknown","TOG.adult"
"TON",1985-05-23,20,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1985-06-25,59,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1985-06-28,73,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1985-06-30,80,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1985-07-09,99,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1985-07-12,109,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1985-07-23,118,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1985-08-12,154,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1985-08-14,161,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1985-08-22,190,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-06-05,226,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-06-10,251,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-06-12,254,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-06-14,260,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-06-15,274,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-06-17,287,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-06-19,288,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-06-22,299,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-06-29,310,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-06-30,311,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-07-06,321,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-07-07,331,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-07-11,337,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-07-12,342,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-07-18,352,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-07-19,356,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-07-29,369,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-08-05,383,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-08-06,387,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-08-09,402,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-08-14,407,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-08-16,426,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1986-08-17,432,"adult","lact","TON.lact.adult",33,"TON.lact","TON.adult"
"TON",1987-03-20,439,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1987-04-09,448,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1987-04-19,450,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1987-05-04,453,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1987-05-07,456,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1987-05-24,481,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1987-06-08,503,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1987-08-04,546,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1987-08-30,590,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1987-08-31,594,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1987-09-04,602,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1987-10-02,646,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1987-11-11,662,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1988-04-04,668,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1988-04-15,669,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1988-05-04,682,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1988-05-14,691,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1988-07-17,750,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1988-09-18,850,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1988-09-30,863,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1988-10-01,866,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1988-10-13,882,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1988-10-16,887,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1989-02-20,948,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1989-03-14,958,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1989-03-16,961,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1989-03-18,965,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1989-03-27,967,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1989-05-19,1000,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1989-05-31,1025,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1989-06-12,1062,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1989-06-16,1079,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1989-07-08,1147,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1989-07-13,1185,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-03-24,1294,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-03-29,1313,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-03-30,1323,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-03-31,1332,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-04-10,1358,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-04-17,1370,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-05-31,1489,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-08-16,1666,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-08-27,1694,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-09-02,1713,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-09-14,1776,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-09-15,1786,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-09-17,1808,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-09-23,1815,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-10-07,1825,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-10-08,1833,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-10-11,1843,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-10-15,1853,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-10-21,1875,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-10-23,1894,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-10-24,1899,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-10-29,1903,"adult","unknown","TON.unknown.adult",56,"TON.unknown","TON.adult"
"TON",1990-11-26,1971,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1990-12-08,1994,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1990-12-12,2003,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1990-12-14,2007,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-03-09,2050,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-03-13,2062,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-03-31,2085,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-04-02,2097,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-04-03,2109,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-04-06,2125,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-05-20,2214,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-06-30,2279,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-07-12,2288,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-07-17,2297,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-07-23,2312,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-07-28,2341,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-08-03,2350,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-08-10,2379,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-08-16,2400,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-09-10,2483,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-09-11,2485,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-09-12,2499,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-09-22,2529,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-09-24,2537,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-09-27,2541,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-09-29,2559,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-10-12,2643,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-10-13,2649,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-10-17,2668,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1991-10-26,2686,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1992-06-13,2780,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1992-06-26,2823,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1992-07-17,2873,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1992-08-01,2942,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1992-10-23,3004,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1992-11-03,3034,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1992-11-06,3042,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1993-02-07,3094,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1993-03-29,3119,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1993-04-04,3122,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1993-04-08,3127,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1993-05-05,3145,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1993-05-09,3150,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1993-06-02,3166,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1993-07-23,3298,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1993-07-26,3312,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1993-08-07,3387,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1994-03-11,3634,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1994-04-07,3655,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1994-04-14,3669,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1994-06-15,3828,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1994-08-19,4001,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1994-09-06,4040,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1994-09-12,4053,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1995-07-18,4107,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1995-07-26,4152,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1995-08-04,4179,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1995-08-10,4219,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TON",1995-08-17,4285,"elder","unknown","TON.unknown.elder",59,"TON.unknown","TON.elder"
"TOR",2003-10-07,12981,"adult","lact","TOR.lact.adult",6,"TOR.lact","TOR.adult"
"TOR",2004-04-28,13338,"adult","lact","TOR.lact.adult",6,"TOR.lact","TOR.adult"
"TOR",2004-08-05,13819,"adult","lact","TOR.lact.adult",6,"TOR.lact","TOR.adult"
"TOR",2004-08-20,13976,"adult","unknown","TOR.unknown.adult",16,"TOR.unknown","TOR.adult"
"TOR",2004-09-12,14157,"adult","unknown","TOR.unknown.adult",16,"TOR.unknown","TOR.adult"
"TOR",2004-09-24,14306,"adult","unknown","TOR.unknown.adult",16,"TOR.unknown","TOR.adult"
"TOR",2004-10-08,14421,"adult","unknown","TOR.unknown.adult",16,"TOR.unknown","TOR.adult"
"TOR",2004-10-12,14483,"adult","unknown","TOR.unknown.adult",16,"TOR.unknown","TOR.adult"
"TOR",2005-07-02,14934,"adult","unknown","TOR.unknown.adult",16,"TOR.unknown","TOR.adult"
"TOR",2005-07-12,15016,"adult","unknown","TOR.unknown.adult",16,"TOR.unknown","TOR.adult"
"TOR",2005-07-31,15110,"adult","unknown","TOR.unknown.adult",16,"TOR.unknown","TOR.adult"
"TOR",2005-10-03,26248,"adult","unknown","TOR.unknown.adult",16,"TOR.unknown","TOR.adult"
"TOR",2006-09-30,16149,"adult","unknown","TOR.unknown.adult",16,"TOR.unknown","TOR.adult"
"TOR",2007-06-04,16292,"adult","unknown","TOR.unknown.adult",16,"TOR.unknown","TOR.adult"
"TOR",2011-06-29,17925,"adult","lact","TOR.lact.adult",6,"TOR.lact","TOR.adult"
"TOR",2015-04-26,20328,"adult","lact","TOR.lact.adult",6,"TOR.lact","TOR.adult"
"TOR",2015-06-20,20702,"adult","lact","TOR.lact.adult",6,"TOR.lact","TOR.adult"
"TOR",2015-08-23,21081,"adult","unknown","TOR.unknown.adult",16,"TOR.unknown","TOR.adult"
"TOR",2015-08-27,21114,"adult","unknown","TOR.unknown.adult",16,"TOR.unknown","TOR.adult"
"TOR",2015-09-08,21195,"adult","unknown","TOR.unknown.adult",16,"TOR.unknown","TOR.adult"
"TOR",2016-06-20,21728,"adult","unknown","TOR.unknown.adult",16,"TOR.unknown","TOR.adult"
"TOR",2016-09-06,21880,"adult","unknown","TOR.unknown.adult",16,"TOR.unknown","TOR.adult"
"TOR",2017-06-01,22176,"elder","unknown","TOR.unknown.elder",7,"TOR.unknown","TOR.elder"
"TOR",2022-06-23,26868,"elder","unknown","TOR.unknown.elder",7,"TOR.unknown","TOR.elder"
"TOR",2022-07-07,26916,"elder","unknown","TOR.unknown.elder",7,"TOR.unknown","TOR.elder"
"TOR",2022-07-20,26990,"elder","unknown","TOR.unknown.elder",7,"TOR.unknown","TOR.elder"
"TOR",2022-08-14,27366,"elder","unknown","TOR.unknown.elder",7,"TOR.unknown","TOR.elder"
"TOR",2022-11-03,27087,"elder","unknown","TOR.unknown.elder",7,"TOR.unknown","TOR.elder"
"TOR",2022-11-10,27168,"elder","unknown","TOR.unknown.elder",7,"TOR.unknown","TOR.elder"
"TRE",1989-02-20,949,"adult","lact","TRE.lact.adult",27,"TRE.lact","TRE.adult"
"TRE",1989-03-17,964,"adult","lact","TRE.lact.adult",27,"TRE.lact","TRE.adult"
"TRE",1989-06-05,1049,"adult","lact","TRE.lact.adult",27,"TRE.lact","TRE.adult"
"TRE",1989-06-11,1055,"adult","lact","TRE.lact.adult",27,"TRE.lact","TRE.adult"
"TRE",1989-06-23,1103,"adult","lact","TRE.lact.adult",27,"TRE.lact","TRE.adult"
"TRE",1990-03-29,1310,"adult","lact","TRE.lact.adult",27,"TRE.lact","TRE.adult"
"TRE",1990-03-31,1332,"adult","lact","TRE.lact.adult",27,"TRE.lact","TRE.adult"
"TRE",1990-05-23,1470,"adult","lact","TRE.lact.adult",27,"TRE.lact","TRE.adult"
"TRE",1990-06-07,1537,"adult","unknown","TRE.unknown.adult",12,"TRE.unknown","TRE.adult"
"TRE",1990-07-31,1594,"adult","unknown","TRE.unknown.adult",12,"TRE.unknown","TRE.adult"
"TRE",1990-08-09,1615,"adult","unknown","TRE.unknown.adult",12,"TRE.unknown","TRE.adult"
"TRE",1990-08-13,1645,"adult","unknown","TRE.unknown.adult",12,"TRE.unknown","TRE.adult"
"TRE",1991-03-22,2073,"adult","unknown","TRE.unknown.adult",12,"TRE.unknown","TRE.adult"
"TRE",1991-03-23,2075,"adult","unknown","TRE.unknown.adult",12,"TRE.unknown","TRE.adult"
"TRE",1991-05-15,2196,"adult","unknown","TRE.unknown.adult",12,"TRE.unknown","TRE.adult"
"TRE",1991-10-12,2646,"adult","unknown","TRE.unknown.adult",12,"TRE.unknown","TRE.adult"
"TRE",1991-12-10,2762,"adult","unknown","TRE.unknown.adult",12,"TRE.unknown","TRE.adult"
"TRE",1993-05-04,3142,"adult","cyc","TRE.cyc.adult",11,"TRE.cyc","TRE.adult"
"TRE",1993-07-16,3279,"adult","cyc","TRE.cyc.adult",11,"TRE.cyc","TRE.adult"
"TRE",1993-07-24,3308,"adult","cyc","TRE.cyc.adult",11,"TRE.cyc","TRE.adult"
"TRE",1993-07-28,3322,"adult","cyc","TRE.cyc.adult",11,"TRE.cyc","TRE.adult"
"TRE",1994-04-17,3684,"adult","preg","TRE.preg.adult",28,"TRE.preg","TRE.adult"
"TRE",1994-05-03,3732,"adult","preg","TRE.preg.adult",28,"TRE.preg","TRE.adult"
"TRE",1994-09-17,4069,"adult","preg","TRE.preg.adult",28,"TRE.preg","TRE.adult"
"TRE",1996-07-20,4578,"adult","lact","TRE.lact.adult",27,"TRE.lact","TRE.adult"
"TRE",1996-09-17,4828,"adult","unknown","TRE.unknown.adult",12,"TRE.unknown","TRE.adult"
"TRE",1996-09-24,4862,"adult","unknown","TRE.unknown.adult",12,"TRE.unknown","TRE.adult"
"TRE",1997-02-10,5111,"adult","unknown","TRE.unknown.adult",12,"TRE.unknown","TRE.adult"
"TRE",1997-08-13,5736,"adult","cyc","TRE.cyc.adult",11,"TRE.cyc","TRE.adult"
"TRE",1997-08-16,5759,"adult","cyc","TRE.cyc.adult",11,"TRE.cyc","TRE.adult"
"TRE",1997-09-11,5841,"adult","cyc","TRE.cyc.adult",11,"TRE.cyc","TRE.adult"
"TRE",1997-10-05,5893,"adult","cyc","TRE.cyc.adult",11,"TRE.cyc","TRE.adult"
"TRE",1997-10-07,5931,"adult","cyc","TRE.cyc.adult",11,"TRE.cyc","TRE.adult"
"TRE",1997-10-19,5950,"adult","cyc","TRE.cyc.adult",11,"TRE.cyc","TRE.adult"
"TRE",1997-10-20,5960,"adult","cyc","TRE.cyc.adult",11,"TRE.cyc","TRE.adult"
"TRE",1997-11-02,6039,"adult","preg","TRE.preg.adult",28,"TRE.preg","TRE.adult"
"TRE",1998-03-18,6163,"adult","preg","TRE.preg.adult",28,"TRE.preg","TRE.adult"
"TRE",1998-03-27,6171,"adult","preg","TRE.preg.adult",28,"TRE.preg","TRE.adult"
"TRE",1998-03-28,6178,"adult","preg","TRE.preg.adult",28,"TRE.preg","TRE.adult"
"TRE",1998-03-31,6192,"adult","preg","TRE.preg.adult",28,"TRE.preg","TRE.adult"
"TRE",1998-04-15,6203,"adult","preg","TRE.preg.adult",28,"TRE.preg","TRE.adult"
"TRE",1998-04-26,6227,"adult","preg","TRE.preg.adult",28,"TRE.preg","TRE.adult"
"TRE",1998-05-05,6251,"adult","preg","TRE.preg.adult",28,"TRE.preg","TRE.adult"
"TRE",1998-05-07,6257,"adult","preg","TRE.preg.adult",28,"TRE.preg","TRE.adult"
"TRE",1998-05-17,6310,"adult","preg","TRE.preg.adult",28,"TRE.preg","TRE.adult"
"TRE",1998-05-19,6325,"adult","preg","TRE.preg.adult",28,"TRE.preg","TRE.adult"
"TRE",1998-06-19,6471,"adult","preg","TRE.preg.adult",28,"TRE.preg","TRE.adult"
"TRE",1998-06-26,6536,"adult","preg","TRE.preg.adult",28,"TRE.preg","TRE.adult"
