Observation ID,Observation Date,Platform,Observation Start Time,Observation End Time,Group ID,Group Size Time Period,Group Size Accuracy,Group Size Span,Group Size,Group Size Min,Group Size Max
19101,2013-08-29,POMBOO,08:56:00,09:04:00,35591,FIRST FIVE MINUTES,ACCURATE,,1,,
19101,2013-08-29,POMBOO,08:56:00,09:04:00,35592,TOTAL BEFORE DEPART,ACCURATE,,1,,
19102,2013-08-29,POMBOO,10:15:00,10:25:00,35593,FIRST FIVE MINUTES,ACCURATE,,4,,
19102,2013-08-29,POMBOO,10:15:00,10:25:00,35594,TOTAL BEFORE DEPART,ACCURATE,,4,,
19103,2013-09-01,MAZIWA,09:27:00,09:35:00,35595,FIRST FIVE MINUTES,ACCURATE,,6,,
19103,2013-09-01,MAZIWA,09:27:00,09:35:00,35596,TOTAL BEFORE DEPART,ACCURATE,,6,,
19104,2013-09-01,MAZIWA,12:00:00,12:05:00,35597,FIRST FIVE MINUTES,ACCURATE,,1,,
19104,2013-09-01,MAZIWA,12:00:00,12:05:00,35598,TOTAL BEFORE DEPART,ACCURATE,,1,,
19105,2013-09-01,MAZIWA,12:12:00,12:34:00,35599,FIRST FIVE MINUTES,ACCURATE,,2,,
19105,2013-09-01,MAZIWA,12:12:00,12:34:00,35600,TOTAL BEFORE DEPART,ACCURATE,,7,,
19106,2013-09-01,MAZIWA,13:29:00,13:44:00,35601,FIRST FIVE MINUTES,ACCURATE,,3,,
19106,2013-09-01,MAZIWA,13:29:00,13:44:00,35602,TOTAL BEFORE DEPART,ACCURATE,,3,,
19107,2013-09-01,MAZIWA,14:08:00,14:15:00,35603,FIRST FIVE MINUTES,ACCURATE,,3,,
19107,2013-09-01,MAZIWA,14:08:00,14:15:00,35604,TOTAL BEFORE DEPART,ACCURATE,,4,,
19108,2013-09-02,MAZIWA,08:29:00,08:40:00,35605,FIRST FIVE MINUTES,ACCURATE,,2,,
19108,2013-09-02,MAZIWA,08:29:00,08:40:00,35606,TOTAL BEFORE DEPART,ACCURATE,,2,,
19109,2013-09-02,MAZIWA,09:02:00,09:12:00,35607,FIRST FIVE MINUTES,ACCURATE,,8,,
19109,2013-09-02,MAZIWA,09:02:00,09:12:00,35608,TOTAL BEFORE DEPART,ACCURATE,,8,,
19110,2013-09-02,MAZIWA,09:30:00,09:47:00,35609,FIRST FIVE MINUTES,ACCURATE,,5,,
19110,2013-09-02,MAZIWA,09:30:00,09:47:00,35610,TOTAL BEFORE DEPART,ACCURATE,,5,,
19111,2013-09-02,MAZIWA,10:10:00,10:28:00,35611,FIRST FIVE MINUTES,ACCURATE,,2,,
19111,2013-09-02,MAZIWA,10:10:00,10:28:00,35612,TOTAL BEFORE DEPART,ACCURATE,,4,,
19112,2013-09-02,MAZIWA,10:36:00,10:44:00,35613,FIRST FIVE MINUTES,ACCURATE,,6,,
19112,2013-09-02,MAZIWA,10:36:00,10:44:00,35614,TOTAL BEFORE DEPART,ACCURATE,,6,,
19113,2013-09-02,MAZIWA,10:50:00,10:55:00,35615,FIRST FIVE MINUTES,ACCURATE,,2,,
19113,2013-09-02,MAZIWA,10:50:00,10:55:00,35616,TOTAL BEFORE DEPART,ACCURATE,,2,,
19114,2013-09-02,MAZIWA,11:11:00,11:20:00,35617,FIRST FIVE MINUTES,ACCURATE,,2,,
19114,2013-09-02,MAZIWA,11:11:00,11:20:00,35618,TOTAL BEFORE DEPART,ACCURATE,,2,,
19115,2013-09-02,MAZIWA,14:30:00,14:35:00,35619,FIRST FIVE MINUTES,ACCURATE,,9,,
19115,2013-09-02,MAZIWA,14:30:00,14:35:00,35620,TOTAL BEFORE DEPART,ACCURATE,,9,,
19116,2013-09-03,MAZIWA,07:56:00,08:01:00,35621,FIRST FIVE MINUTES,ACCURATE,,2,,
19116,2013-09-03,MAZIWA,07:56:00,08:01:00,35622,TOTAL BEFORE DEPART,ACCURATE,,2,,
19117,2013-09-03,MAZIWA,08:33:00,08:39:00,35623,FIRST FIVE MINUTES,ACCURATE,,1,,
19117,2013-09-03,MAZIWA,08:33:00,08:39:00,35624,TOTAL BEFORE DEPART,ACCURATE,,1,,
19118,2013-09-06,MAZIWA,10:57:00,11:02:00,35625,FIRST FIVE MINUTES,ACCURATE,,5,,
19118,2013-09-06,MAZIWA,10:57:00,11:02:00,35626,TOTAL BEFORE DEPART,ACCURATE,,5,,
19119,2013-09-06,MAZIWA,11:05:00,11:10:00,35627,FIRST FIVE MINUTES,ACCURATE,,3,,
19119,2013-09-06,MAZIWA,11:05:00,11:10:00,35628,TOTAL BEFORE DEPART,ACCURATE,,3,,
19120,2013-09-06,MAZIWA,11:13:00,11:18:00,35629,FIRST FIVE MINUTES,ACCURATE,,1,,
19120,2013-09-06,MAZIWA,11:13:00,11:18:00,35630,TOTAL BEFORE DEPART,ACCURATE,,1,,
19121,2013-09-06,MAZIWA,11:24:00,11:30:00,35631,FIRST FIVE MINUTES,ACCURATE,,12,,
19121,2013-09-06,MAZIWA,11:24:00,11:30:00,35632,TOTAL BEFORE DEPART,ACCURATE,,12,,
19122,2013-09-06,MAZIWA,14:29:00,14:35:00,35633,FIRST FIVE MINUTES,ACCURATE,,3,,
19122,2013-09-06,MAZIWA,14:29:00,14:35:00,35634,TOTAL BEFORE DEPART,ACCURATE,,3,,
19123,2013-09-09,MAZIWA,12:15:00,12:20:00,35635,FIRST FIVE MINUTES,ACCURATE,,6,,
19123,2013-09-09,MAZIWA,12:15:00,12:20:00,35636,TOTAL BEFORE DEPART,ACCURATE,,6,,
19124,2013-09-09,MAZIWA,15:38:00,15:43:00,35637,FIRST FIVE MINUTES,ACCURATE,,3,,
19124,2013-09-09,MAZIWA,15:38:00,15:43:00,35638,TOTAL BEFORE DEPART,ACCURATE,,3,,
19125,2013-09-09,MAZIWA,15:50:00,16:00:00,35639,FIRST FIVE MINUTES,ACCURATE,,6,,
19125,2013-09-09,MAZIWA,15:50:00,16:00:00,35640,TOTAL BEFORE DEPART,ESTIMATE,RANGE,,10,11
19126,2013-09-10,MAZIWA,07:29:00,07:34:00,35641,FIRST FIVE MINUTES,ACCURATE,,9,,
19126,2013-09-10,MAZIWA,07:29:00,07:34:00,35642,TOTAL BEFORE DEPART,ACCURATE,,9,,
19127,2013-09-10,MAZIWA,07:37:00,07:44:00,35643,FIRST FIVE MINUTES,ACCURATE,,1,,
19127,2013-09-10,MAZIWA,07:37:00,07:44:00,35644,TOTAL BEFORE DEPART,ACCURATE,,3,,
19128,2013-09-10,MAZIWA,07:57:00,08:03:00,35645,FIRST FIVE MINUTES,ACCURATE,,2,,
19128,2013-09-10,MAZIWA,07:57:00,08:03:00,35646,TOTAL BEFORE DEPART,ACCURATE,,2,,
19129,2013-09-10,MAZIWA,08:08:00,08:13:00,35647,FIRST FIVE MINUTES,ACCURATE,,2,,
19129,2013-09-10,MAZIWA,08:08:00,08:13:00,35648,TOTAL BEFORE DEPART,ACCURATE,,2,,
19130,2013-09-10,MAZIWA,08:20:00,08:40:00,35649,FIRST FIVE MINUTES,ACCURATE,,19,,
19130,2013-09-10,MAZIWA,08:20:00,08:40:00,35650,TOTAL BEFORE DEPART,ACCURATE,,20,,
19131,2013-09-10,MAZIWA,09:22:00,09:27:00,35651,FIRST FIVE MINUTES,ACCURATE,,2,,
19131,2013-09-10,MAZIWA,09:22:00,09:27:00,35652,TOTAL BEFORE DEPART,ACCURATE,,2,,
19132,2013-09-10,MAZIWA,09:37:00,09:40:00,35653,FIRST FIVE MINUTES,ACCURATE,,22,,
19132,2013-09-10,MAZIWA,09:37:00,09:40:00,35654,TOTAL BEFORE DEPART,ACCURATE,,22,,
19133,2013-09-12,MAZIWA,10:15:00,10:20:00,35655,FIRST FIVE MINUTES,ACCURATE,,3,,
19133,2013-09-12,MAZIWA,10:15:00,10:20:00,35656,TOTAL BEFORE DEPART,ACCURATE,,3,,
19134,2013-09-12,MAZIWA,10:26:00,10:33:00,35657,FIRST FIVE MINUTES,ACCURATE,,4,,
19134,2013-09-12,MAZIWA,10:26:00,10:33:00,35658,TOTAL BEFORE DEPART,ACCURATE,,4,,
19135,2013-09-12,MAZIWA,10:47:00,10:52:00,35659,FIRST FIVE MINUTES,ACCURATE,,4,,
19135,2013-09-12,MAZIWA,10:47:00,10:52:00,35660,TOTAL BEFORE DEPART,ACCURATE,,4,,
19136,2013-09-12,MAZIWA,10:58:00,11:13:00,35661,FIRST FIVE MINUTES,ACCURATE,,8,,
19136,2013-09-12,MAZIWA,10:58:00,11:13:00,35662,TOTAL BEFORE DEPART,ACCURATE,,11,,
19137,2013-09-13,MAZIWA,07:36:00,07:41:00,35663,FIRST FIVE MINUTES,ACCURATE,,6,,
19137,2013-09-13,MAZIWA,07:36:00,07:41:00,35664,TOTAL BEFORE DEPART,ACCURATE,,6,,
19138,2013-09-13,MAZIWA,08:22:00,08:27:00,35665,FIRST FIVE MINUTES,ACCURATE,,1,,
19138,2013-09-13,MAZIWA,08:22:00,08:27:00,35666,TOTAL BEFORE DEPART,ACCURATE,,1,,
19139,2013-09-13,MAZIWA,09:03:00,09:08:00,35667,FIRST FIVE MINUTES,ACCURATE,,3,,
19139,2013-09-13,MAZIWA,09:03:00,09:08:00,35668,TOTAL BEFORE DEPART,ACCURATE,,3,,
19140,2013-09-13,MAZIWA,09:11:00,09:20:00,35669,FIRST FIVE MINUTES,ACCURATE,,5,,
19140,2013-09-13,MAZIWA,09:11:00,09:20:00,35670,TOTAL BEFORE DEPART,ACCURATE,,5,,
19141,2013-09-13,MAZIWA,11:08:00,11:15:00,35671,FIRST FIVE MINUTES,ACCURATE,,14,,
19141,2013-09-13,MAZIWA,11:08:00,11:15:00,35672,TOTAL BEFORE DEPART,ACCURATE,,14,,
19142,2013-09-13,MAZIWA,13:50:00,13:55:00,35673,FIRST FIVE MINUTES,ACCURATE,,4,,
19142,2013-09-13,MAZIWA,13:50:00,13:55:00,35674,TOTAL BEFORE DEPART,ACCURATE,,4,,
19143,2013-09-16,MAZIWA,08:20:00,08:28:00,35675,FIRST FIVE MINUTES,ACCURATE,,4,,
19143,2013-09-16,MAZIWA,08:20:00,08:28:00,35676,TOTAL BEFORE DEPART,ACCURATE,,4,,
19144,2013-09-16,MAZIWA,08:44:00,08:49:00,35677,FIRST FIVE MINUTES,ACCURATE,,3,,
19144,2013-09-16,MAZIWA,08:44:00,08:49:00,35678,TOTAL BEFORE DEPART,ACCURATE,,3,,
19145,2013-09-16,MAZIWA,10:32:00,10:40:00,35679,FIRST FIVE MINUTES,ACCURATE,,2,,
19145,2013-09-16,MAZIWA,10:32:00,10:40:00,35680,TOTAL BEFORE DEPART,ACCURATE,,2,,
19146,2013-09-16,MAZIWA,10:59:00,12:00:00,46777,TOTAL BEFORE DEPART,ESTIMATE,RANGE,,25,30
19146,2013-09-16,MAZIWA,10:59:00,12:00:00,46778,FIRST FIVE MINUTES,ESTIMATE,RANGE,,25,30
19147,2013-09-16,MAZIWA,13:07:00,13:12:00,35683,FIRST FIVE MINUTES,ACCURATE,,3,,
19147,2013-09-16,MAZIWA,13:07:00,13:12:00,35684,TOTAL BEFORE DEPART,ACCURATE,,3,,
19148,2013-09-16,MAZIWA,13:19:00,13:24:00,35685,FIRST FIVE MINUTES,ACCURATE,,2,,
19148,2013-09-16,MAZIWA,13:19:00,13:24:00,35686,TOTAL BEFORE DEPART,ACCURATE,,2,,
19149,2013-09-16,MAZIWA,13:52:00,13:57:00,35687,FIRST FIVE MINUTES,ACCURATE,,2,,
19149,2013-09-16,MAZIWA,13:52:00,13:57:00,35688,TOTAL BEFORE DEPART,ACCURATE,,2,,
19150,2013-09-19,POMBOO,07:48:00,07:53:00,35689,FIRST FIVE MINUTES,ACCURATE,,3,,
19150,2013-09-19,POMBOO,07:48:00,07:53:00,35690,TOTAL BEFORE DEPART,ACCURATE,,3,,
19151,2013-09-19,POMBOO,07:56:00,08:02:00,35691,FIRST FIVE MINUTES,ACCURATE,,1,,
19151,2013-09-19,POMBOO,07:56:00,08:02:00,35692,TOTAL BEFORE DEPART,ACCURATE,,1,,
19152,2013-09-19,POMBOO,08:25:00,08:30:00,35693,FIRST FIVE MINUTES,ACCURATE,,2,,
19152,2013-09-19,POMBOO,08:25:00,08:30:00,35694,TOTAL BEFORE DEPART,ACCURATE,,2,,
19153,2013-09-19,POMBOO,08:36:00,08:41:00,35695,FIRST FIVE MINUTES,ACCURATE,,3,,
19153,2013-09-19,POMBOO,08:36:00,08:41:00,35696,TOTAL BEFORE DEPART,ACCURATE,,3,,
19154,2013-09-19,POMBOO,08:54:00,09:10:00,35697,FIRST FIVE MINUTES,ACCURATE,,3,,
19154,2013-09-19,POMBOO,08:54:00,09:10:00,35698,TOTAL BEFORE DEPART,ACCURATE,,4,,
19155,2013-09-19,POMBOO,10:22:00,10:30:00,35699,FIRST FIVE MINUTES,ACCURATE,,12,,
19155,2013-09-19,POMBOO,10:22:00,10:30:00,35700,TOTAL BEFORE DEPART,ACCURATE,,12,,
19156,2013-09-19,POMBOO,14:23:00,14:28:00,35701,FIRST FIVE MINUTES,ACCURATE,,1,,
19156,2013-09-19,POMBOO,14:23:00,14:28:00,35702,TOTAL BEFORE DEPART,ACCURATE,,1,,
19157,2013-09-19,POMBOO,14:29:00,14:47:00,35703,FIRST FIVE MINUTES,ACCURATE,,14,,
19157,2013-09-19,POMBOO,14:29:00,14:47:00,35704,TOTAL BEFORE DEPART,ACCURATE,,16,,
19158,2013-09-19,POMBOO,15:15:00,15:20:00,35705,FIRST FIVE MINUTES,ACCURATE,,3,,
19158,2013-09-19,POMBOO,15:15:00,15:20:00,35706,TOTAL BEFORE DEPART,ACCURATE,,3,,
19159,2013-09-19,POMBOO,15:39:00,15:44:00,35707,FIRST FIVE MINUTES,ACCURATE,,2,,
19159,2013-09-19,POMBOO,15:39:00,15:44:00,35708,TOTAL BEFORE DEPART,ACCURATE,,2,,
19160,2013-09-19,POMBOO,16:07:00,16:22:00,46952,FIRST FIVE MINUTES,ACCURATE,,10,,
19160,2013-09-19,POMBOO,16:07:00,16:22:00,46953,TOTAL BEFORE DEPART,ACCURATE,,12,,
19161,2013-09-19,POMBOO,16:40:00,16:45:00,35711,FIRST FIVE MINUTES,ACCURATE,,2,,
19161,2013-09-19,POMBOO,16:40:00,16:45:00,35712,TOTAL BEFORE DEPART,ACCURATE,,2,,
19162,2013-09-19,POMBOO,16:54:00,16:59:00,35713,FIRST FIVE MINUTES,ACCURATE,,1,,
19162,2013-09-19,POMBOO,16:54:00,16:59:00,35714,TOTAL BEFORE DEPART,ACCURATE,,1,,
19163,2013-09-19,POMBOO,17:37:00,17:51:00,35715,FIRST FIVE MINUTES,ACCURATE,,1,,
19163,2013-09-19,POMBOO,17:37:00,17:51:00,35716,TOTAL BEFORE DEPART,ACCURATE,,1,,
19164,2013-09-19,POMBOO,17:56:00,18:05:00,35717,FIRST FIVE MINUTES,ACCURATE,,1,,
19164,2013-09-19,POMBOO,17:56:00,18:05:00,35718,TOTAL BEFORE DEPART,ACCURATE,,1,,
19165,2013-09-20,POMBOO,07:56:00,08:01:00,35719,FIRST FIVE MINUTES,ACCURATE,,2,,
19165,2013-09-20,POMBOO,07:56:00,08:01:00,35720,TOTAL BEFORE DEPART,ACCURATE,,2,,
19166,2013-09-20,POMBOO,08:06:00,08:11:00,35721,FIRST FIVE MINUTES,ACCURATE,,2,,
19166,2013-09-20,POMBOO,08:06:00,08:11:00,35722,TOTAL BEFORE DEPART,ACCURATE,,2,,
19167,2013-09-20,POMBOO,08:17:00,08:36:00,35723,FIRST FIVE MINUTES,ACCURATE,,2,,
19167,2013-09-20,POMBOO,08:17:00,08:36:00,35724,TOTAL BEFORE DEPART,ACCURATE,,2,,
19168,2013-09-20,POMBOO,08:42:00,08:47:00,35725,FIRST FIVE MINUTES,ACCURATE,,2,,
19168,2013-09-20,POMBOO,08:42:00,08:47:00,35726,TOTAL BEFORE DEPART,ACCURATE,,2,,
19169,2013-09-20,POMBOO,09:09:00,09:17:00,35727,FIRST FIVE MINUTES,ACCURATE,,11,,
19169,2013-09-20,POMBOO,09:09:00,09:17:00,35728,TOTAL BEFORE DEPART,ACCURATE,,11,,
19170,2013-09-20,POMBOO,09:41:00,09:46:00,35729,FIRST FIVE MINUTES,ACCURATE,,8,,
19170,2013-09-20,POMBOO,09:41:00,09:46:00,35730,TOTAL BEFORE DEPART,ACCURATE,,8,,
19171,2013-09-20,POMBOO,11:17:00,11:26:00,35731,FIRST FIVE MINUTES,ACCURATE,,1,,
19171,2013-09-20,POMBOO,11:17:00,11:26:00,35732,TOTAL BEFORE DEPART,ACCURATE,,1,,
19172,2013-09-20,POMBOO,12:45:00,13:00:00,35733,FIRST FIVE MINUTES,ACCURATE,,2,,
19172,2013-09-20,POMBOO,12:45:00,13:00:00,35734,TOTAL BEFORE DEPART,ACCURATE,,4,,
19173,2013-09-20,POMBOO,15:03:00,15:15:00,35735,FIRST FIVE MINUTES,ACCURATE,,4,,
19173,2013-09-20,POMBOO,15:03:00,15:15:00,35736,TOTAL BEFORE DEPART,ACCURATE,,4,,
19174,2013-09-20,POMBOO,16:35:00,16:59:00,35737,FIRST FIVE MINUTES,ESTIMATE,RANGE,,8,12
19174,2013-09-20,POMBOO,16:35:00,16:59:00,35738,TOTAL BEFORE DEPART,ESTIMATE,RANGE,,8,12
19175,2013-09-21,MAZIWA,08:11:00,08:29:00,35739,FIRST FIVE MINUTES,ACCURATE,,10,,
19175,2013-09-21,MAZIWA,08:11:00,08:29:00,35740,TOTAL BEFORE DEPART,ACCURATE,,11,,
19176,2013-09-21,MAZIWA,08:52:00,08:56:00,35741,FIRST FIVE MINUTES,ACCURATE,,2,,
19176,2013-09-21,MAZIWA,08:52:00,08:56:00,35742,TOTAL BEFORE DEPART,ACCURATE,,2,,
19177,2013-09-21,MAZIWA,09:33:00,09:48:00,35743,FIRST FIVE MINUTES,ACCURATE,,1,,
19177,2013-09-21,MAZIWA,09:33:00,09:48:00,35744,TOTAL BEFORE DEPART,ACCURATE,,1,,
19178,2013-09-21,MAZIWA,10:13:00,10:35:00,35745,FIRST FIVE MINUTES,ACCURATE,,1,,
19178,2013-09-21,MAZIWA,10:13:00,10:35:00,35746,TOTAL BEFORE DEPART,ACCURATE,,1,,
19179,2013-09-21,MAZIWA,11:17:00,11:25:00,35747,FIRST FIVE MINUTES,ACCURATE,,2,,
19179,2013-09-21,MAZIWA,11:17:00,11:25:00,35748,TOTAL BEFORE DEPART,ACCURATE,,2,,
19180,2013-09-21,MAZIWA,15:15:00,15:22:00,46587,TOTAL BEFORE DEPART,ACCURATE,,1,,
19180,2013-09-21,MAZIWA,15:15:00,15:22:00,46588,FIRST FIVE MINUTES,ACCURATE,,1,,
19181,2013-09-29,MAZIWA,12:31:00,12:36:00,35751,FIRST FIVE MINUTES,ACCURATE,,2,,
19181,2013-09-29,MAZIWA,12:31:00,12:36:00,35752,TOTAL BEFORE DEPART,ACCURATE,,2,,
19182,2013-09-29,MAZIWA,14:35:00,14:42:00,35753,FIRST FIVE MINUTES,ACCURATE,,1,,
19182,2013-09-29,MAZIWA,14:35:00,14:42:00,35754,TOTAL BEFORE DEPART,ACCURATE,,1,,
19183,2013-09-30,MAZIWA,10:38:00,10:43:00,35755,FIRST FIVE MINUTES,ACCURATE,,4,,
19183,2013-09-30,MAZIWA,10:38:00,10:43:00,35756,TOTAL BEFORE DEPART,ACCURATE,,4,,
19184,2013-09-30,MAZIWA,10:55:00,11:10:00,35757,FIRST FIVE MINUTES,ACCURATE,,4,,
19184,2013-09-30,MAZIWA,10:55:00,11:10:00,35758,TOTAL BEFORE DEPART,ACCURATE,,9,,
19185,2013-10-02,MAZIWA,14:01:00,14:06:00,35759,FIRST FIVE MINUTES,ACCURATE,,2,,
19185,2013-10-02,MAZIWA,14:01:00,14:06:00,35760,TOTAL BEFORE DEPART,ACCURATE,,2,,
19186,2013-10-02,MAZIWA,14:07:00,14:12:00,35761,FIRST FIVE MINUTES,ACCURATE,,3,,
19186,2013-10-02,MAZIWA,14:07:00,14:12:00,35762,TOTAL BEFORE DEPART,ACCURATE,,3,,
19187,2013-10-02,MAZIWA,15:05:00,15:15:00,47002,TOTAL BEFORE DEPART,ACCURATE,,4,,
19187,2013-10-02,MAZIWA,15:05:00,15:15:00,47003,FIRST FIVE MINUTES,ACCURATE,,4,,
19188,2013-10-03,MAZIWA,07:21:00,07:26:00,35765,FIRST FIVE MINUTES,ACCURATE,,4,,
19188,2013-10-03,MAZIWA,07:21:00,07:26:00,35766,TOTAL BEFORE DEPART,ACCURATE,,4,,
19189,2013-10-03,MAZIWA,07:27:00,07:32:00,35767,FIRST FIVE MINUTES,ACCURATE,,7,,
19189,2013-10-03,MAZIWA,07:27:00,07:32:00,35768,TOTAL BEFORE DEPART,ACCURATE,,7,,
19190,2013-10-03,MAZIWA,07:40:00,07:45:00,35769,FIRST FIVE MINUTES,ACCURATE,,2,,
19190,2013-10-03,MAZIWA,07:40:00,07:45:00,35770,TOTAL BEFORE DEPART,ACCURATE,,2,,
19191,2013-10-03,MAZIWA,07:56:00,08:01:00,35771,FIRST FIVE MINUTES,ACCURATE,,2,,
19191,2013-10-03,MAZIWA,07:56:00,08:01:00,35772,TOTAL BEFORE DEPART,ACCURATE,,2,,
19192,2013-10-03,MAZIWA,08:06:00,08:29:00,35773,FIRST FIVE MINUTES,ACCURATE,,1,,
19192,2013-10-03,MAZIWA,08:06:00,08:29:00,35774,TOTAL BEFORE DEPART,ESTIMATE,RANGE,,3,4
19193,2013-10-03,MAZIWA,08:54:00,09:06:00,35775,FIRST FIVE MINUTES,ACCURATE,,2,,
19193,2013-10-03,MAZIWA,08:54:00,09:06:00,35776,TOTAL BEFORE DEPART,ACCURATE,,2,,
19194,2013-10-03,MAZIWA,09:22:00,09:35:00,35777,FIRST FIVE MINUTES,ACCURATE,,5,,
19194,2013-10-03,MAZIWA,09:22:00,09:35:00,35778,TOTAL BEFORE DEPART,ACCURATE,,5,,
19195,2013-10-06,MAZIWA,07:31:00,07:39:00,35779,FIRST FIVE MINUTES,ACCURATE,,6,,
19195,2013-10-06,MAZIWA,07:31:00,07:39:00,35780,TOTAL BEFORE DEPART,ACCURATE,,6,,
19196,2013-10-06,MAZIWA,07:40:00,07:46:00,35781,FIRST FIVE MINUTES,ACCURATE,,5,,
19196,2013-10-06,MAZIWA,07:40:00,07:46:00,35782,TOTAL BEFORE DEPART,ACCURATE,,5,,
19197,2013-10-06,MAZIWA,07:55:00,08:05:00,35783,FIRST FIVE MINUTES,ACCURATE,,4,,
19197,2013-10-06,MAZIWA,07:55:00,08:05:00,35784,TOTAL BEFORE DEPART,ACCURATE,,7,,
19198,2013-10-06,MAZIWA,09:15:00,09:20:00,35785,FIRST FIVE MINUTES,ACCURATE,,1,,
19198,2013-10-06,MAZIWA,09:15:00,09:20:00,35786,TOTAL BEFORE DEPART,ACCURATE,,1,,
19199,2013-10-06,MAZIWA,09:34:00,09:40:00,35787,FIRST FIVE MINUTES,ACCURATE,,4,,
19199,2013-10-06,MAZIWA,09:34:00,09:40:00,35788,TOTAL BEFORE DEPART,ACCURATE,,4,,
19200,2013-10-06,MAZIWA,10:10:00,10:20:00,35789,FIRST FIVE MINUTES,ACCURATE,,1,,
19200,2013-10-06,MAZIWA,10:10:00,10:20:00,35790,TOTAL BEFORE DEPART,ACCURATE,,1,,
19201,2013-10-06,MAZIWA,10:21:00,10:29:00,35791,FIRST FIVE MINUTES,ACCURATE,,5,,
19201,2013-10-06,MAZIWA,10:21:00,10:29:00,35792,TOTAL BEFORE DEPART,ACCURATE,,5,,
19202,2013-10-06,MAZIWA,10:46:00,10:52:00,35793,FIRST FIVE MINUTES,ACCURATE,,5,,
19202,2013-10-06,MAZIWA,10:46:00,10:52:00,35794,TOTAL BEFORE DEPART,ACCURATE,,5,,
19203,2013-10-06,MAZIWA,10:55:00,11:00:00,35795,FIRST FIVE MINUTES,ACCURATE,,4,,
19203,2013-10-06,MAZIWA,10:55:00,11:00:00,35796,TOTAL BEFORE DEPART,ACCURATE,,4,,
19204,2013-10-06,MAZIWA,11:47:00,11:54:00,35797,FIRST FIVE MINUTES,ACCURATE,,1,,
19204,2013-10-06,MAZIWA,11:47:00,11:54:00,35798,TOTAL BEFORE DEPART,ACCURATE,,1,,
19205,2013-10-06,MAZIWA,11:55:00,12:02:00,35799,FIRST FIVE MINUTES,ACCURATE,,2,,
19205,2013-10-06,MAZIWA,11:55:00,12:02:00,35800,TOTAL BEFORE DEPART,ACCURATE,,2,,
19206,2013-10-06,MAZIWA,12:07:00,12:15:00,35801,FIRST FIVE MINUTES,ACCURATE,,2,,
19206,2013-10-06,MAZIWA,12:07:00,12:15:00,35802,TOTAL BEFORE DEPART,ACCURATE,,2,,
19207,2013-10-07,MAZIWA,07:41:00,07:49:00,35803,FIRST FIVE MINUTES,ACCURATE,,1,,
19207,2013-10-07,MAZIWA,07:41:00,07:49:00,35804,TOTAL BEFORE DEPART,ACCURATE,,1,,
19208,2013-10-07,MAZIWA,08:19:00,08:27:00,35805,FIRST FIVE MINUTES,ACCURATE,,1,,
19208,2013-10-07,MAZIWA,08:19:00,08:27:00,35806,TOTAL BEFORE DEPART,ACCURATE,,1,,
19209,2013-10-07,MAZIWA,09:22:00,09:33:00,35807,FIRST FIVE MINUTES,ACCURATE,,1,,
19209,2013-10-07,MAZIWA,09:22:00,09:33:00,35808,TOTAL BEFORE DEPART,ACCURATE,,1,,
19210,2013-10-07,MAZIWA,09:56:00,10:05:00,35809,FIRST FIVE MINUTES,ACCURATE,,6,,
19210,2013-10-07,MAZIWA,09:56:00,10:05:00,35810,TOTAL BEFORE DEPART,ACCURATE,,6,,
19211,2013-10-07,MAZIWA,10:57:00,11:05:00,45920,TOTAL BEFORE DEPART,ACCURATE,,11,,
19211,2013-10-07,MAZIWA,10:57:00,11:05:00,45921,FIRST FIVE MINUTES,ACCURATE,,11,,
19212,2013-10-07,MAZIWA,14:09:00,14:16:00,35813,FIRST FIVE MINUTES,ACCURATE,,19,,
19212,2013-10-07,MAZIWA,14:09:00,14:16:00,35814,TOTAL BEFORE DEPART,ACCURATE,,20,,
19213,2013-10-08,MAZIWA,07:50:00,08:10:00,35815,FIRST FIVE MINUTES,ACCURATE,,4,,
19213,2013-10-08,MAZIWA,07:50:00,08:10:00,35816,TOTAL BEFORE DEPART,ACCURATE,,9,,
19214,2013-10-08,POMBOO,08:13:00,08:22:00,35817,FIRST FIVE MINUTES,ACCURATE,,11,,
19214,2013-10-08,POMBOO,08:13:00,08:22:00,35818,TOTAL BEFORE DEPART,ACCURATE,,11,,
19215,2013-10-08,POMBOO,08:30:00,08:49:00,35819,FIRST FIVE MINUTES,ACCURATE,,2,,
19215,2013-10-08,POMBOO,08:30:00,08:49:00,35820,TOTAL BEFORE DEPART,ACCURATE,,3,,
19216,2013-10-08,POMBOO,08:55:00,09:03:00,35821,FIRST FIVE MINUTES,ACCURATE,,5,,
19216,2013-10-08,POMBOO,08:55:00,09:03:00,35822,TOTAL BEFORE DEPART,ACCURATE,,5,,
19217,2013-10-08,POMBOO,10:37:00,10:55:00,35823,FIRST FIVE MINUTES,ACCURATE,,2,,
19217,2013-10-08,POMBOO,10:37:00,10:55:00,35824,TOTAL BEFORE DEPART,ACCURATE,,3,,
19218,2013-10-08,POMBOO,11:03:00,11:08:00,35825,FIRST FIVE MINUTES,ACCURATE,,1,,
19218,2013-10-08,POMBOO,11:03:00,11:08:00,35826,TOTAL BEFORE DEPART,ACCURATE,,1,,
19219,2013-10-08,POMBOO,11:11:00,11:16:00,35827,FIRST FIVE MINUTES,ACCURATE,,2,,
19219,2013-10-08,POMBOO,11:11:00,11:16:00,35828,TOTAL BEFORE DEPART,ACCURATE,,2,,
