Pair,ID1,ID2,IDPair,DyadML
44165,PTS,INI,PTS.INI,0.0073
44166,PTS,SOG,PTS.SOG,0
44167,PTS,KIY,PTS.KIY,0
44168,PTS,CEB,PTS.CEB,0
44169,PTS,SHC,PTS.SHC,0
44170,PTS,LIC,PTS.LIC,0
44171,PTS,TST,PTS.TST,0.002
44172,PTS,REA,PTS.REA,0
44173,PTS,BLB,PTS.BLB,0
44174,PTS,URC,PTS.URC,0.0071
44175,PTS,SRY,PTS.SRY,0
44176,PTS,AMO,PTS.AMO,0.0203
44177,PTS,ATH,PTS.ATH,0.0073
44178,PTS,CSK,PTS.CSK,0
44179,PTS,GEG,PTS.GEG,0.0165
44180,PTS,IBX,PTS.IBX,0
44181,PTS,MGC,PTS.MGC,0.0153
44182,PTS,SEQ,PTS.SEQ,0
44183,PTS,RAS,PTS.RAS,0
44184,PTS,MYR,PTS.MYR,0.0046
44185,PTS,GRV,PTS.GRV,0
44186,PTS,SME,PTS.SME,0
44187,PTS,WNG,PTS.WNG,0
44188,PTS,RAG,PTS.RAG,0
44189,PTS,OWL,PTS.OWL,0.0133
44190,PTS,TRN,PTS.TRN,0.0173
44191,PTS,MLO,PTS.MLO,0
44192,PTS,DAG,PTS.DAG,0
44193,PTS,ZAM,PTS.ZAM,0
44194,PTS,BUD,PTS.BUD,0
44195,PTS,BLI,PTS.BLI,0.0067
44196,PTS,COI,PTS.COI,0
44197,PTS,GHL,PTS.GHL,0.0146
44198,PTS,TUF,PTS.TUF,0.0071
44199,PTS,WHL,PTS.WHL,0.0229
44200,PTS,REG,PTS.REG,0.012
44201,PTS,BLK,PTS.BLK,0.0097
44202,PTS,JAS,PTS.JAS,0
44203,PTS,TAF,PTS.TAF,0
44204,PTS,RSH,PTS.RSH,0
44205,PTS,OPY,PTS.OPY,0.0006
44206,PTS,GRG,PTS.GRG,0
44207,PTS,SAU,PTS.SAU,0.0093
44208,PTS,BYT,PTS.BYT,0
44209,PTS,BGS,PTS.BGS,0.0185
44210,PTS,TOU,PTS.TOU,0
44211,PTS,DEE,PTS.DEE,0
44212,PTS,UNK1418,PTS.UNK1418,0.0111
44213,PTS,CHR,PTS.CHR,0
44214,PTS,MK_2015_CHW_58,PTS.MK_2015_CHW_58,0
44215,PTS,HEL,PTS.HEL,0
44216,PTS,RDG,PTS.RDG,0.0123
44217,PTS,TNA,PTS.TNA,0.0097
44218,PTS,UNK1450,PTS.UNK1450,0
44219,PTS,DJY,PTS.DJY,0
44220,PTS,WTY,PTS.WTY,0.0007
44221,PTS,FRG,PTS.FRG,0.0057
44222,PTS,BAD,PTS.BAD,0.0021
44223,PTS,CLO,PTS.CLO,0.0011
44224,PTS,JPI,PTS.JPI,0
44225,PTS,PZZ,PTS.PZZ,0.0044
44226,PTS,ALT,PTS.ALT,0.0702
44227,PTS,JAL,PTS.JAL,0
44228,PTS,STV,PTS.STV,0
44229,PTS,LYR,PTS.LYR,0.0142
44230,PTS,CF2017_1AF_stranded,PTS.CF2017_1AF_stranded,0.019
44231,PTS,BRP,PTS.BRP,0.0713
44232,PTS,BMT,PTS.BMT,0.0026
44233,PTS,ZMB,PTS.ZMB,0
44234,PTS,SDG,PTS.SDG,0.0044
44235,PTS,PHO1,PTS.PHO1,0.0045
44236,PTS,ABA,PTS.ABA,0
44237,PTS,KYD1,PTS.KYD1,0.0029
44238,PTS,TAM,PTS.TAM,0
44239,PTS,PHX,PTS.PHX,0
44240,PTS,CER,PTS.CER,0.0131
44241,PTS,WAM,PTS.WAM,0.0079
44242,PTS,SUM,PTS.SUM,0
44243,PTS,LRR,PTS.LRR,0
44244,PTS,TOF,PTS.TOF,0
44245,PTS,CHT,PTS.CHT,0
44246,PTS,ALU,PTS.ALU,0.0121
44247,PTS,PON,PTS.PON,0
44248,PTS,UNK1419,PTS.UNK1419,0
44249,PTS,CVO,PTS.CVO,0
44250,PTS,STI,PTS.STI,0.0062
44251,PTS,BUT,PTS.BUT,0
44252,PTS,BWS,PTS.BWS,0
44253,PTS,DER,PTS.DER,0.0349
44254,PTS,UNK1502,PTS.UNK1502,0.0182
44255,PTS,BZD,PTS.BZD,0.0065
44256,PTS,ING,PTS.ING,0.012
44257,PTS,UNK1532,PTS.UNK1532,0.0123
44258,PTS,RKS,PTS.RKS,0.0235
44259,PTS,UNK1208,PTS.UNK1208,0
44260,PTS,SKC,PTS.SKC,0.0069
44261,PTS,BLJ,PTS.BLJ,0
44262,PTS,GIG,PTS.GIG,0.0163
44263,PTS,SBI,PTS.SBI,0.1222
44264,PTS,DOY,PTS.DOY,0
44265,PTS,PSI,PTS.PSI,0
44266,PTS,FTA,PTS.FTA,0
44267,PTS,LLA,PTS.LLA,0
44268,PTS,OMA,PTS.OMA,0
44269,PTS,ASY,PTS.ASY,0.007
44270,PTS,KUD,PTS.KUD,0
44271,PTS,ARP,PTS.ARP,0.1019
44272,PTS,JGL,PTS.JGL,0
44273,PTS,KOA,PTS.KOA,0.0151
44274,PTS,GLO,PTS.GLO,0
44275,PTS,SOP,PTS.SOP,0.0118
44276,PTS,LIF,PTS.LIF,0
44277,PTS,TUX,PTS.TUX,0
44278,PTS,UNK1520,PTS.UNK1520,0
44279,PTS,UNK1521,PTS.UNK1521,0
44280,PTS,SEM,PTS.SEM,0
44281,PTS,MLV,PTS.MLV,0.0029
44282,PTS,WHK,PTS.WHK,0
44283,PTS,PNN,PTS.PNN,0.003
44284,PTS,WDN,PTS.WDN,0.2461
44285,PTS,UNK1496,PTS.UNK1496,0.0409
44286,DGR,DNG,DGR.DNG,0
44287,DGR,MNV,DGR.MNV,0.0432
44288,DGR,LGO,DGR.LGO,0
44289,DGR,PIR,DGR.PIR,0.0026
44290,DGR,VIK,DGR.VIK,0.0085
44291,DGR,OPE,DGR.OPE,0.0161
44292,DGR,BLO,DGR.BLO,0
44293,DGR,PDR,DGR.PDR,0.276
44294,DGR,FRY,DGR.FRY,0.0368
44295,DGR,DAI,DGR.DAI,0
44296,DGR,WON,DGR.WON,0
44297,DGR,NAT,DGR.NAT,0.0173
44298,DGR,HRB,DGR.HRB,0
44299,DGR,QWE,DGR.QWE,0.0663
44300,DGR,GRI,DGR.GRI,0.0051
44301,DGR,DUD,DGR.DUD,0
44302,DGR,BMN,DGR.BMN,0
44303,DGR,MAR,DGR.MAR,0
44304,DGR,BLM,DGR.BLM,0.0107
44305,DGR,GRA,DGR.GRA,0
44306,DGR,RSP,DGR.RSP,0
44307,DGR,AJA,DGR.AJA,0
44308,DGR,FCH,DGR.FCH,0.012
44309,DGR,ORY,DGR.ORY,0
44310,DGR,PPE,DGR.PPE,0
44311,DGR,BAI,DGR.BAI,0
44312,DGR,PHD,DGR.PHD,0.0082
44313,DGR,PZL,DGR.PZL,0
44314,DGR,RBD,DGR.RBD,0
44315,DGR,ENC,DGR.ENC,0
44316,DGR,RDL,DGR.RDL,0.0062
44317,DGR,TDO,DGR.TDO,0
44318,DGR,JAK,DGR.JAK,0
44319,DGR,RSO,DGR.RSO,0.0044
44320,DGR,MED,DGR.MED,0.0249
44321,DGR,PUB,DGR.PUB,0
44322,DGR,BAG,DGR.BAG,0.0036
44323,DGR,BDT,DGR.BDT,0
44324,DGR,COP,DGR.COP,0
44325,DGR,ASD,DGR.ASD,0
44326,DGR,PAB,DGR.PAB,0.1008
44327,DGR,POF,DGR.POF,0
44328,DGR,WZY,DGR.WZY,0
44329,DGR,LEN,DGR.LEN,0
44330,DGR,WHE,DGR.WHE,0
44331,DGR,BBN,DGR.BBN,0
44332,DGR,SPC,DGR.SPC,0.0178
44333,DGR,VBE,DGR.VBE,0
44334,DGR,INI,DGR.INI,0
44335,DGR,SOG,DGR.SOG,0
44336,DGR,KIY,DGR.KIY,0
44337,DGR,CEB,DGR.CEB,0.0022
44338,DGR,SHC,DGR.SHC,0
44339,DGR,LIC,DGR.LIC,0
44340,DGR,TST,DGR.TST,0.0171
44341,DGR,REA,DGR.REA,0
44342,DGR,BLB,DGR.BLB,0
44343,DGR,URC,DGR.URC,0.0057
44344,DGR,SRY,DGR.SRY,0
44345,DGR,AMO,DGR.AMO,0
44346,DGR,ATH,DGR.ATH,0.0207
44347,DGR,CSK,DGR.CSK,0
44348,DGR,GEG,DGR.GEG,0.0131
44349,DGR,IBX,DGR.IBX,0.0128
44350,DGR,MGC,DGR.MGC,0.0023
44351,DGR,SEQ,DGR.SEQ,0.0119
44352,DGR,RAS,DGR.RAS,0
44353,DGR,MYR,DGR.MYR,0.0396
44354,DGR,GRV,DGR.GRV,0.0107
44355,DGR,SME,DGR.SME,0
44356,DGR,WNG,DGR.WNG,0.0144
44357,DGR,RAG,DGR.RAG,0
44358,DGR,OWL,DGR.OWL,0.0069
44359,DGR,TRN,DGR.TRN,0.0062
44360,DGR,MLO,DGR.MLO,0
44361,DGR,DAG,DGR.DAG,0
44362,DGR,ZAM,DGR.ZAM,0
44363,DGR,BUD,DGR.BUD,0
44364,DGR,BLI,DGR.BLI,0
44365,DGR,COI,DGR.COI,0
44366,DGR,GHL,DGR.GHL,0
44367,DGR,TUF,DGR.TUF,0
44368,DGR,WHL,DGR.WHL,0
44369,DGR,REG,DGR.REG,0.0318
44370,DGR,BLK,DGR.BLK,0
44371,DGR,JAS,DGR.JAS,0.0052
44372,DGR,TAF,DGR.TAF,0
44373,DGR,RSH,DGR.RSH,0.0139
44374,DGR,OPY,DGR.OPY,0.0093
44375,DGR,GRG,DGR.GRG,0
44376,DGR,SAU,DGR.SAU,0
44377,DGR,BYT,DGR.BYT,0
44378,DGR,BGS,DGR.BGS,0.0061
44379,DGR,TOU,DGR.TOU,0.0036
44380,DGR,DEE,DGR.DEE,0.0115
44381,DGR,UNK1418,DGR.UNK1418,0
44382,DGR,CHR,DGR.CHR,0
44383,DGR,MK_2015_CHW_58,DGR.MK_2015_CHW_58,0
44384,DGR,HEL,DGR.HEL,0.0191
44385,DGR,RDG,DGR.RDG,0
44386,DGR,TNA,DGR.TNA,0.2602
44387,DGR,UNK1450,DGR.UNK1450,0
44388,DGR,DJY,DGR.DJY,0.0187
44389,DGR,WTY,DGR.WTY,0
44390,DGR,FRG,DGR.FRG,0
44391,DGR,BAD,DGR.BAD,0
44392,DGR,CLO,DGR.CLO,0
44393,DGR,JPI,DGR.JPI,0.0344
44394,DGR,PZZ,DGR.PZZ,0
44395,DGR,ALT,DGR.ALT,0.0339
44396,DGR,JAL,DGR.JAL,0
44397,DGR,STV,DGR.STV,0
44398,DGR,LYR,DGR.LYR,0
44399,DGR,CF2017_1AF_stranded,DGR.CF2017_1AF_stranded,0.0347
44400,DGR,BRP,DGR.BRP,0.0409
44401,DGR,BMT,DGR.BMT,0.0186
44402,DGR,ZMB,DGR.ZMB,0.0076
44403,DGR,SDG,DGR.SDG,0
44404,DGR,PHO1,DGR.PHO1,0
44405,DGR,ABA,DGR.ABA,0
44406,DGR,KYD1,DGR.KYD1,0
44407,DGR,TAM,DGR.TAM,0
44408,DGR,PHX,DGR.PHX,0
44409,DGR,CER,DGR.CER,0
44410,DGR,WAM,DGR.WAM,0
44411,DGR,SUM,DGR.SUM,0.018
44412,DGR,LRR,DGR.LRR,0
44413,DGR,TOF,DGR.TOF,0
44414,DGR,CHT,DGR.CHT,0
44415,DGR,ALU,DGR.ALU,0.0027
44416,DGR,PON,DGR.PON,0
44417,DGR,UNK1419,DGR.UNK1419,0
44418,DGR,CVO,DGR.CVO,0.0111
44419,DGR,STI,DGR.STI,0
44420,DGR,BUT,DGR.BUT,0
44421,DGR,BWS,DGR.BWS,0
44422,DGR,DER,DGR.DER,0.0224
44423,DGR,UNK1502,DGR.UNK1502,0.0387
44424,DGR,BZD,DGR.BZD,0.0006
44425,DGR,ING,DGR.ING,0
44426,DGR,UNK1532,DGR.UNK1532,0.053
44427,DGR,RKS,DGR.RKS,0
44428,DGR,UNK1208,DGR.UNK1208,0.0068
44429,DGR,SKC,DGR.SKC,0.0134
44430,DGR,BLJ,DGR.BLJ,0
44431,DGR,GIG,DGR.GIG,0.0119
44432,DGR,SBI,DGR.SBI,0.1424
44433,DGR,DOY,DGR.DOY,0
44434,DGR,PSI,DGR.PSI,0.0228
44435,DGR,FTA,DGR.FTA,0
44436,DGR,LLA,DGR.LLA,0.0123
44437,DGR,OMA,DGR.OMA,0
44438,DGR,ASY,DGR.ASY,0.0099
44439,DGR,KUD,DGR.KUD,0.0058
44440,DGR,ARP,DGR.ARP,0.1232
44441,DGR,JGL,DGR.JGL,0
44442,DGR,KOA,DGR.KOA,0.0088
44443,DGR,GLO,DGR.GLO,0.0085
44444,DGR,SOP,DGR.SOP,0
44445,DGR,LIF,DGR.LIF,0
44446,DGR,TUX,DGR.TUX,0
44447,DGR,UNK1520,DGR.UNK1520,0
44448,DGR,UNK1521,DGR.UNK1521,0
44449,DGR,SEM,DGR.SEM,0
44450,DGR,MLV,DGR.MLV,0
44451,DGR,WHK,DGR.WHK,0.0001
44452,DGR,PNN,DGR.PNN,0
44453,DGR,WDN,DGR.WDN,0.2736
44454,DGR,UNK1496,DGR.UNK1496,0.0108
44455,CPA,PCT,CPA.PCT,0
44456,CPA,CRS,CPA.CRS,0
44457,CPA,VIX,CPA.VIX,0
44458,CPA,PLU,CPA.PLU,0
44459,CPA,ARN,CPA.ARN,0.0324
44460,CPA,MIS,CPA.MIS,0
44461,CPA,TIG,CPA.TIG,0.0014
44462,CPA,JNI,CPA.JNI,0
44463,CPA,LKI,CPA.LKI,0.0253
44464,CPA,KBY,CPA.KBY,0
44465,CPA,RIC,CPA.RIC,0
44466,CPA,RBN,CPA.RBN,0.0058
44467,CPA,KRK,CPA.KRK,0.0263
44468,CPA,ESM,CPA.ESM,0.0075
44469,CPA,SPM,CPA.SPM,0.0244
44470,CPA,EDG,CPA.EDG,0
44471,CPA,NET,CPA.NET,0.004
44472,CPA,TAW,CPA.TAW,0
44473,CPA,APO,CPA.APO,0.0104
44474,CPA,RDF,CPA.RDF,0
44475,CPA,BEE,CPA.BEE,0
44476,CPA,BTS,CPA.BTS,0.0125
44477,CPA,ELF,CPA.ELF,0
44478,CPA,BSS,CPA.BSS,0.0114
44479,CPA,SHV,CPA.SHV,0
44480,CPA,COK,CPA.COK,0.015
44481,CPA,LAN,CPA.LAN,0.0044
44482,CPA,ALO,CPA.ALO,0
44483,CPA,CDB,CPA.CDB,0.0077
44484,CPA,JAH,CPA.JAH,0
44485,CPA,WIY,CPA.WIY,0.0121
44486,CPA,CHL,CPA.CHL,0.0255
44487,CPA,BOR,CPA.BOR,0.0034
44488,CPA,WLV,CPA.WLV,0.0014
44489,CPA,JBG,CPA.JBG,0.0217
44490,CPA,MOU,CPA.MOU,0
44491,CPA,CRP,CPA.CRP,0.0222
44492,CPA,MIG,CPA.MIG,0.0038
44493,CPA,FRL,CPA.FRL,0
44494,CPA,MYA,CPA.MYA,0
44495,CPA,SIS,CPA.SIS,0.0348
44496,CPA,NNA,CPA.NNA,0
44497,CPA,CCU,CPA.CCU,0
44498,CPA,DEM,CPA.DEM,0
44499,CPA,SBA,CPA.SBA,0.0233
44500,CPA,ITG,CPA.ITG,0
44501,CPA,BNG,CPA.BNG,0
44502,CPA,BLE,CPA.BLE,0
44503,CPA,STA,CPA.STA,0.0056
44504,CPA,NYM,CPA.NYM,0
44505,CPA,PUC,CPA.PUC,0.0153
44506,CPA,FSB,CPA.FSB,0
44507,CPA,ECS,CPA.ECS,0
44508,CPA,SEV,CPA.SEV,0
44509,CPA,SMO,CPA.SMO,0
44510,CPA,OTU,CPA.OTU,0
44511,CPA,COO,CPA.COO,0
44512,CPA,KER,CPA.KER,0.1017
44513,CPA,ABC,CPA.ABC,0.019
44514,CPA,ANE,CPA.ANE,0.0206
44515,CPA,BRS,CPA.BRS,0
44516,CPA,DCH,CPA.DCH,0.0087
44517,CPA,GUP,CPA.GUP,0
44518,CPA,KOK,CPA.KOK,0
44519,CPA,NOE,CPA.NOE,0
44520,CPA,SIT,CPA.SIT,0
44521,CPA,ANV,CPA.ANV,0
44522,CPA,YOB,CPA.YOB,0.0026
44523,CPA,GUM,CPA.GUM,0
44524,CPA,KAI,CPA.KAI,0
44525,CPA,HUB,CPA.HUB,0
44526,CPA,TUL,CPA.TUL,0
44527,CPA,LAS,CPA.LAS,0
44528,CPA,POU,CPA.POU,0.032
44529,CPA,SPE,CPA.SPE,0
44530,CPA,LNT,CPA.LNT,0
44531,CPA,ZEP,CPA.ZEP,0.0458
44532,CPA,EDE,CPA.EDE,0
44533,CPA,SKF,CPA.SKF,0
44534,CPA,TUN,CPA.TUN,0.1001
44535,CPA,HOW,CPA.HOW,0.0106
44536,CPA,SUR,CPA.SUR,0
44537,CPA,MNS,CPA.MNS,0
44538,CPA,CHC,CPA.CHC,0.0467
44539,CPA,TTM,CPA.TTM,0.0326
44540,CPA,TOG,CPA.TOG,0.0631
44541,CPA,PWE,CPA.PWE,0
44542,CPA,FNT,CPA.FNT,0.0114
44543,CPA,BSC,CPA.BSC,0.0032
44544,CPA,UNK1444,CPA.UNK1444,0.0121
44545,CPA,CZA,CPA.CZA,0.0033
44546,CPA,PRN,CPA.PRN,0.0006
44547,CPA,ATC,CPA.ATC,0.0458
44548,CPA,FIE,CPA.FIE,0
44549,CPA,TEK,CPA.TEK,0.2854
44550,CPA,LOO,CPA.LOO,0.0004
44551,CPA,APS,CPA.APS,0
44552,CPA,HNR,CPA.HNR,0
44553,CPA,UNK1448,CPA.UNK1448,0
44554,CPA,UNK1460,CPA.UNK1460,0
44555,CPA,UNK1437,CPA.UNK1437,0.0007
44556,CPA,TDL,CPA.TDL,0
44557,CPA,SBB,CPA.SBB,0.0149
44558,CPA,JAC,CPA.JAC,0
44559,CPA,VCN,CPA.VCN,0.0387
44560,CPA,LIT,CPA.LIT,0.0008
44561,CPA,PDT,CPA.PDT,0
44562,CPA,DUC,CPA.DUC,0.0145
44563,CPA,FKY,CPA.FKY,0.0511
44564,CPA,WHT,CPA.WHT,0.0214
44565,CPA,BRA,CPA.BRA,0
44566,CPA,HFF,CPA.HFF,0
44567,CPA,FUF,CPA.FUF,0
44568,CPA,UNK1442,CPA.UNK1442,0.0261
44569,CPA,PBL,CPA.PBL,0
44570,CPA,PHA,CPA.PHA,0
44571,CPA,DEU,CPA.DEU,0
44572,CPA,ESP,CPA.ESP,0
44573,CPA,DUR1,CPA.DUR1,0
44574,CPA,YEL1,CPA.YEL1,0
44575,CPA,SLT1,CPA.SLT1,0
44576,CPA,GLX,CPA.GLX,0
44577,CPA,GOD,CPA.GOD,0
44578,CPA,WPY,CPA.WPY,0.0239
44579,CPA,FRK,CPA.FRK,0
44580,CPA,MTZ,CPA.MTZ,0
44581,CPA,RGA,CPA.RGA,0.0255
44582,CPA,SCM,CPA.SCM,0.0092
44583,CPA,SVD,CPA.SVD,0
44584,CPA,KAH,CPA.KAH,0.0254
44585,CPA,ALB,CPA.ALB,0
44586,CPA,KNG,CPA.KNG,0
44587,CPA,WES,CPA.WES,0
44588,CPA,WHZ,CPA.WHZ,0.0115
44589,CPA,ORL,CPA.ORL,0.002
44590,CPA,1AX,CPA.1AX,0
44591,CPA,PAX,CPA.PAX,0
44592,CPA,UNK1531,CPA.UNK1531,0.094
44593,CPA,TMK,CPA.TMK,0.009
44594,CPA,SWB,CPA.SWB,0
44595,CPA,CYS,CPA.CYS,0.0083
44596,CPA,ALP,CPA.ALP,0.1877
44597,CPA,UNK1533,CPA.UNK1533,0
44598,CPA,TWX,CPA.TWX,0
44599,CPA,NAU,CPA.NAU,0
44600,CPA,VLT,CPA.VLT,0.0192
44601,CPA,DD,CPA.DD,0
44602,CPA,QUT,CPA.QUT,0
44603,CPA,HNK,CPA.HNK,0
44604,CPA,BHM,CPA.BHM,0
44605,CPA,DMK,CPA.DMK,0
44606,CPA,OLP,CPA.OLP,0.1427
44607,CPA,FLF,CPA.FLF,0.0162
44608,CPA,UNK1426,CPA.UNK1426,0.0002
44609,CPA,FAU,CPA.FAU,0
44610,CPA,SMM,CPA.SMM,0.0034
44611,CPA,DAL,CPA.DAL,0.0082
44612,CPA,DPS,CPA.DPS,0.0046
44613,CPA,AZU,CPA.AZU,0
44614,CPA,BIN,CPA.BIN,0
44615,CPA,GDO,CPA.GDO,0
44616,CPA,UNK1519,CPA.UNK1519,0
44617,CPA,JND,CPA.JND,0
44618,CPA,HAT,CPA.HAT,0
44619,CPA,SNV,CPA.SNV,0.0109
44620,CPA,GRF,CPA.GRF,0
44621,CPA,MEO,CPA.MEO,0.0406
44622,CPA,GBI,CPA.GBI,0
44623,VRG,DNG,VRG.DNG,0.0142
44624,VRG,MNV,VRG.MNV,0.0019
44625,VRG,LGO,VRG.LGO,0.1189
44626,VRG,PIR,VRG.PIR,0
44627,VRG,VIK,VRG.VIK,0
44628,VRG,OPE,VRG.OPE,0.0076
44629,VRG,BLO,VRG.BLO,0.0087
44630,VRG,PDR,VRG.PDR,0
44631,VRG,FRY,VRG.FRY,0
44632,VRG,DAI,VRG.DAI,0.0103
44633,VRG,WON,VRG.WON,0.0113
44634,VRG,NAT,VRG.NAT,0
44635,VRG,HRB,VRG.HRB,0
44636,VRG,QWE,VRG.QWE,0.0156
44637,VRG,GRI,VRG.GRI,0
44638,VRG,DUD,VRG.DUD,0.0007
44639,VRG,BMN,VRG.BMN,0.0175
44640,VRG,MAR,VRG.MAR,0.1866
44641,VRG,BLM,VRG.BLM,0.0028
44642,VRG,GRA,VRG.GRA,0
44643,VRG,RSP,VRG.RSP,0.0222
44644,VRG,AJA,VRG.AJA,0.0061
44645,VRG,FCH,VRG.FCH,0
44646,VRG,ORY,VRG.ORY,0
44647,VRG,PPE,VRG.PPE,0
44648,VRG,BAI,VRG.BAI,0
44649,VRG,PHD,VRG.PHD,0.0229
44650,VRG,PZL,VRG.PZL,0.0176
44651,VRG,RBD,VRG.RBD,0.0142
44652,VRG,ENC,VRG.ENC,0.0407
44653,VRG,RDL,VRG.RDL,0.0094
44654,VRG,TDO,VRG.TDO,0.0206
44655,VRG,JAK,VRG.JAK,0.0197
44656,VRG,RSO,VRG.RSO,0
44657,VRG,MED,VRG.MED,0.0075
44658,VRG,PUB,VRG.PUB,0
44659,VRG,BAG,VRG.BAG,0.0004
44660,VRG,BDT,VRG.BDT,0.007
44661,VRG,COP,VRG.COP,0
44662,VRG,ASD,VRG.ASD,0.0375
44663,VRG,PAB,VRG.PAB,0
44664,VRG,POF,VRG.POF,0.0027
44665,VRG,WZY,VRG.WZY,0
44666,VRG,LEN,VRG.LEN,0
44667,VRG,WHE,VRG.WHE,0
44668,VRG,BBN,VRG.BBN,0.027
44669,VRG,SPC,VRG.SPC,0
44670,VRG,VBE,VRG.VBE,0
44671,VRG,INI,VRG.INI,0
44672,VRG,SOG,VRG.SOG,0.0315
44673,VRG,KIY,VRG.KIY,0
44674,VRG,CEB,VRG.CEB,0.0214
44675,VRG,SHC,VRG.SHC,0
44676,VRG,LIC,VRG.LIC,0
44677,VRG,TST,VRG.TST,0
44678,VRG,REA,VRG.REA,0
44679,VRG,BLB,VRG.BLB,0
44680,VRG,URC,VRG.URC,0
44681,VRG,SRY,VRG.SRY,0
44682,VRG,AMO,VRG.AMO,0
44683,VRG,ATH,VRG.ATH,0
44684,VRG,CSK,VRG.CSK,0.0131
44685,VRG,GEG,VRG.GEG,0.1168
44686,VRG,IBX,VRG.IBX,0.0041
44687,VRG,MGC,VRG.MGC,0
44688,VRG,SEQ,VRG.SEQ,0
44689,VRG,RAS,VRG.RAS,0
44690,VRG,MYR,VRG.MYR,0
44691,VRG,GRV,VRG.GRV,0.0062
44692,VRG,SME,VRG.SME,0.0157
44693,VRG,WNG,VRG.WNG,0
44694,VRG,RAG,VRG.RAG,0.0189
44695,VRG,OWL,VRG.OWL,0
44696,VRG,TRN,VRG.TRN,0
44697,VRG,MLO,VRG.MLO,0.0119
44698,VRG,DAG,VRG.DAG,0.0082
44699,VRG,ZAM,VRG.ZAM,0.0672
44700,VRG,BUD,VRG.BUD,0
44701,VRG,BLI,VRG.BLI,0.0369
44702,VRG,COI,VRG.COI,0.0128
44703,VRG,GHL,VRG.GHL,0.0216
44704,VRG,TUF,VRG.TUF,0
44705,VRG,WHL,VRG.WHL,0
44706,VRG,REG,VRG.REG,0
44707,VRG,BLK,VRG.BLK,0
44708,VRG,JAS,VRG.JAS,0
44709,VRG,TAF,VRG.TAF,0.0111
44710,VRG,RSH,VRG.RSH,0.0248
44711,VRG,OPY,VRG.OPY,0
44712,VRG,GRG,VRG.GRG,0.0548
44713,VRG,SAU,VRG.SAU,0
44714,VRG,BYT,VRG.BYT,0.0814
44715,VRG,BGS,VRG.BGS,0
44716,VRG,TOU,VRG.TOU,0
44717,VRG,DEE,VRG.DEE,0.015
44718,VRG,UNK1418,VRG.UNK1418,0.2175
44719,VRG,CHR,VRG.CHR,0
44720,VRG,MK_2015_CHW_58,VRG.MK_2015_CHW_58,0.0069
44721,VRG,HEL,VRG.HEL,0
44722,VRG,RDG,VRG.RDG,0.0379
44723,VRG,TNA,VRG.TNA,0.0069
44724,VRG,UNK1450,VRG.UNK1450,0
44725,VRG,DJY,VRG.DJY,0.0064
44726,VRG,WTY,VRG.WTY,0
44727,VRG,FRG,VRG.FRG,0
44728,VRG,BAD,VRG.BAD,0.0046
44729,VRG,CLO,VRG.CLO,0
44730,VRG,JPI,VRG.JPI,0
44731,VRG,PZZ,VRG.PZZ,0
44732,VRG,ALT,VRG.ALT,0
44733,VRG,JAL,VRG.JAL,0.0061
44734,VRG,STV,VRG.STV,0
44735,VRG,LYR,VRG.LYR,0.0053
44736,VRG,CF2017_1AF_stranded,VRG.CF2017_1AF_stranded,0
44737,VRG,BRP,VRG.BRP,0
44738,VRG,BMT,VRG.BMT,0
44739,VRG,ZMB,VRG.ZMB,0
44740,VRG,SDG,VRG.SDG,0
44741,VRG,PHO1,VRG.PHO1,0.0666
44742,VRG,ABA,VRG.ABA,0
44743,VRG,KYD1,VRG.KYD1,0
44744,VRG,TAM,VRG.TAM,0.008
44745,VRG,PHX,VRG.PHX,0.0284
44746,VRG,CER,VRG.CER,0.0128
44747,VRG,WAM,VRG.WAM,0.0023
44748,VRG,SUM,VRG.SUM,0.0196
44749,VRG,LRR,VRG.LRR,0
44750,VRG,TOF,VRG.TOF,0.0197
44751,VRG,CHT,VRG.CHT,0.0076
44752,VRG,ALU,VRG.ALU,0
44753,VRG,PON,VRG.PON,0
44754,VRG,UNK1419,VRG.UNK1419,0.0602
44755,VRG,CVO,VRG.CVO,0.0044
44756,VRG,STI,VRG.STI,0
44757,VRG,BUT,VRG.BUT,0
44758,VRG,BWS,VRG.BWS,0
44759,VRG,DER,VRG.DER,0
44760,VRG,UNK1502,VRG.UNK1502,0
44761,VRG,BZD,VRG.BZD,0.0037
44762,VRG,ING,VRG.ING,0
44763,VRG,UNK1532,VRG.UNK1532,0
44764,VRG,RKS,VRG.RKS,0
44765,VRG,UNK1208,VRG.UNK1208,0.0054
44766,VRG,SKC,VRG.SKC,0
44767,VRG,BLJ,VRG.BLJ,0
44768,VRG,GIG,VRG.GIG,0.0335
44769,VRG,SBI,VRG.SBI,0.0202
44770,VRG,DOY,VRG.DOY,0
44771,VRG,PSI,VRG.PSI,0.002
44772,VRG,FTA,VRG.FTA,0
44773,VRG,LLA,VRG.LLA,0
44774,VRG,OMA,VRG.OMA,0
44775,VRG,ASY,VRG.ASY,0
44776,VRG,KUD,VRG.KUD,0
44777,VRG,ARP,VRG.ARP,0.0094
44778,VRG,JGL,VRG.JGL,0
44779,VRG,KOA,VRG.KOA,0.0144
44780,VRG,GLO,VRG.GLO,0
44781,VRG,SOP,VRG.SOP,0
44782,VRG,LIF,VRG.LIF,0.0006
44783,VRG,TUX,VRG.TUX,0
44784,VRG,UNK1520,VRG.UNK1520,0
